location,data_source,type,case,week_of_year,new_cases
BOMBALI,patientdatabase,new,probable,2014-W27,NA
BONTHE,situationreport,new,confirmed,2014-W27,NA
BONTHE,situationreport,new,probable,2014-W27,NA
BONTHE,patientdatabase,new,confirmed,2014-W27,NA
BONTHE,patientdatabase,new,probable,2014-W27,NA
KAILAHUN,situationreport,new,confirmed,2014-W27,NA
KAILAHUN,situationreport,new,probable,2014-W27,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W27,52
KAILAHUN,patientdatabase,new,probable,2014-W27,3
KAMBIA,situationreport,new,confirmed,2014-W27,NA
KAMBIA,situationreport,new,probable,2014-W27,NA
KAMBIA,patientdatabase,new,confirmed,2014-W27,NA
KAMBIA,patientdatabase,new,probable,2014-W27,NA
KENEMA,situationreport,new,confirmed,2014-W27,NA
KENEMA,situationreport,new,probable,2014-W27,NA
KENEMA,patientdatabase,new,confirmed,2014-W27,32
KENEMA,patientdatabase,new,probable,2014-W27,1
KOINADUGU,situationreport,new,confirmed,2014-W27,NA
KOINADUGU,situationreport,new,probable,2014-W27,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W27,NA
KOINADUGU,patientdatabase,new,probable,2014-W27,NA
KONO,situationreport,new,confirmed,2014-W27,NA
KONO,situationreport,new,probable,2014-W27,NA
KONO,patientdatabase,new,confirmed,2014-W27,2
KONO,patientdatabase,new,probable,2014-W27,NA
MOYAMBA,situationreport,new,confirmed,2014-W27,NA
MOYAMBA,situationreport,new,probable,2014-W27,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W27,NA
MOYAMBA,patientdatabase,new,probable,2014-W27,NA
PORT LOKO,situationreport,new,confirmed,2014-W27,NA
PORT LOKO,situationreport,new,probable,2014-W27,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W27,NA
PORT LOKO,patientdatabase,new,probable,2014-W27,NA
PUJEHUN,situationreport,new,confirmed,2014-W27,NA
PUJEHUN,situationreport,new,probable,2014-W27,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W27,NA
PUJEHUN,patientdatabase,new,probable,2014-W27,NA
TONKOLILI,situationreport,new,confirmed,2014-W27,NA
TONKOLILI,situationreport,new,probable,2014-W27,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W27,NA
TONKOLILI,patientdatabase,new,probable,2014-W27,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W27,NA
WESTERN AREA RURAL,situationreport,new,probable,2014-W27,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W27,NA
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W27,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W27,NA
WESTERN AREA URBAN,situationreport,new,probable,2014-W27,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W27,1
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W27,NA
BO,situationreport,new,confirmed,2014-W28,NA
BO,situationreport,new,probable,2014-W28,NA
BO,patientdatabase,new,confirmed,2014-W28,1
BO,patientdatabase,new,probable,2014-W28,NA
BOMBALI,situationreport,new,confirmed,2014-W28,NA
BOMBALI,situationreport,new,probable,2014-W28,NA
BOMBALI,patientdatabase,new,confirmed,2014-W28,NA
BOMBALI,patientdatabase,new,probable,2014-W28,NA
BONTHE,situationreport,new,confirmed,2014-W28,NA
BONTHE,situationreport,new,probable,2014-W28,NA
BONTHE,patientdatabase,new,confirmed,2014-W28,NA
BONTHE,patientdatabase,new,probable,2014-W28,NA
KAILAHUN,situationreport,new,confirmed,2014-W28,NA
KAILAHUN,situationreport,new,probable,2014-W28,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W28,79
KAILAHUN,patientdatabase,new,probable,2014-W28,5
KAMBIA,situationreport,new,confirmed,2014-W28,NA
KAMBIA,situationreport,new,probable,2014-W28,NA
KAMBIA,patientdatabase,new,confirmed,2014-W28,NA
KAMBIA,patientdatabase,new,probable,2014-W28,NA
KENEMA,situationreport,new,confirmed,2014-W28,NA
KENEMA,situationreport,new,probable,2014-W28,NA
KENEMA,patientdatabase,new,confirmed,2014-W28,22
KENEMA,patientdatabase,new,probable,2014-W28,NA
KOINADUGU,situationreport,new,confirmed,2014-W28,NA
KOINADUGU,situationreport,new,probable,2014-W28,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W28,NA
KOINADUGU,patientdatabase,new,probable,2014-W28,NA
KONO,situationreport,new,confirmed,2014-W28,NA
KONO,situationreport,new,probable,2014-W28,NA
KONO,patientdatabase,new,confirmed,2014-W28,NA
KONO,patientdatabase,new,probable,2014-W28,NA
MOYAMBA,situationreport,new,confirmed,2014-W28,NA
MOYAMBA,situationreport,new,probable,2014-W28,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W28,NA
MOYAMBA,patientdatabase,new,probable,2014-W28,NA
PORT LOKO,situationreport,new,confirmed,2014-W28,NA
PORT LOKO,situationreport,new,probable,2014-W28,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W28,2
PORT LOKO,patientdatabase,new,probable,2014-W28,NA
PUJEHUN,situationreport,new,confirmed,2014-W28,NA
PUJEHUN,situationreport,new,probable,2014-W28,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W28,NA
PUJEHUN,patientdatabase,new,probable,2014-W28,NA
TONKOLILI,situationreport,new,confirmed,2014-W28,NA
TONKOLILI,situationreport,new,probable,2014-W28,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W28,NA
TONKOLILI,patientdatabase,new,probable,2014-W28,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W28,NA
WESTERN AREA RURAL,situationreport,new,probable,2014-W28,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W28,1
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W28,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W28,NA
WESTERN AREA URBAN,situationreport,new,probable,2014-W28,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W28,2
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W28,NA
BO,situationreport,new,confirmed,2014-W29,NA
BO,situationreport,new,probable,2014-W29,NA
BO,patientdatabase,new,confirmed,2014-W29,4
BO,patientdatabase,new,probable,2014-W29,NA
BOMBALI,situationreport,new,confirmed,2014-W29,NA
BOMBALI,situationreport,new,probable,2014-W29,NA
BOMBALI,patientdatabase,new,confirmed,2014-W29,NA
BOMBALI,patientdatabase,new,probable,2014-W29,NA
BONTHE,situationreport,new,confirmed,2014-W29,NA
BONTHE,situationreport,new,probable,2014-W29,NA
BONTHE,patientdatabase,new,confirmed,2014-W29,1
BONTHE,patientdatabase,new,probable,2014-W29,NA
KAILAHUN,situationreport,new,confirmed,2014-W29,NA
KAILAHUN,situationreport,new,probable,2014-W29,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W29,39
KAILAHUN,patientdatabase,new,probable,2014-W29,2
KAMBIA,situationreport,new,confirmed,2014-W29,NA
KAMBIA,situationreport,new,probable,2014-W29,NA
KAMBIA,patientdatabase,new,confirmed,2014-W29,NA
KAMBIA,patientdatabase,new,probable,2014-W29,NA
KENEMA,situationreport,new,confirmed,2014-W29,NA
KENEMA,situationreport,new,probable,2014-W29,NA
KENEMA,patientdatabase,new,confirmed,2014-W29,31
KENEMA,patientdatabase,new,probable,2014-W29,NA
KOINADUGU,situationreport,new,confirmed,2014-W29,NA
KOINADUGU,situationreport,new,probable,2014-W29,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W29,NA
KOINADUGU,patientdatabase,new,probable,2014-W29,NA
KONO,situationreport,new,confirmed,2014-W29,NA
KONO,situationreport,new,probable,2014-W29,NA
KONO,patientdatabase,new,confirmed,2014-W29,NA
KONO,patientdatabase,new,probable,2014-W29,NA
MOYAMBA,situationreport,new,confirmed,2014-W29,NA
MOYAMBA,situationreport,new,probable,2014-W29,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W29,NA
MOYAMBA,patientdatabase,new,probable,2014-W29,NA
PORT LOKO,situationreport,new,confirmed,2014-W29,NA
PORT LOKO,situationreport,new,probable,2014-W29,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W29,NA
PORT LOKO,patientdatabase,new,probable,2014-W29,NA
PUJEHUN,situationreport,new,confirmed,2014-W29,NA
PUJEHUN,situationreport,new,probable,2014-W29,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W29,NA
PUJEHUN,patientdatabase,new,probable,2014-W29,NA
TONKOLILI,situationreport,new,confirmed,2014-W29,NA
TONKOLILI,situationreport,new,probable,2014-W29,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W29,NA
TONKOLILI,patientdatabase,new,probable,2014-W29,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W29,NA
WESTERN AREA RURAL,situationreport,new,probable,2014-W29,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W29,2
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W29,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W29,NA
WESTERN AREA URBAN,situationreport,new,probable,2014-W29,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W29,NA
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W29,NA
BO,situationreport,new,confirmed,2014-W30,NA
BO,situationreport,new,probable,2014-W30,NA
BO,patientdatabase,new,confirmed,2014-W30,6
BO,patientdatabase,new,probable,2014-W30,1
BOMBALI,situationreport,new,confirmed,2014-W30,NA
BOMBALI,situationreport,new,probable,2014-W30,NA
BOMBALI,patientdatabase,new,confirmed,2014-W30,5
BOMBALI,patientdatabase,new,probable,2014-W30,NA
BONTHE,situationreport,new,confirmed,2014-W30,NA
BONTHE,situationreport,new,probable,2014-W30,NA
BONTHE,patientdatabase,new,confirmed,2014-W30,NA
BONTHE,patientdatabase,new,probable,2014-W30,NA
KAILAHUN,situationreport,new,confirmed,2014-W30,NA
KAILAHUN,situationreport,new,probable,2014-W30,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W30,29
KAILAHUN,patientdatabase,new,probable,2014-W30,7
KAMBIA,situationreport,new,confirmed,2014-W30,NA
KAMBIA,situationreport,new,probable,2014-W30,NA
KAMBIA,patientdatabase,new,confirmed,2014-W30,NA
KAMBIA,patientdatabase,new,probable,2014-W30,NA
KENEMA,situationreport,new,confirmed,2014-W30,NA
KENEMA,situationreport,new,probable,2014-W30,NA
KENEMA,patientdatabase,new,confirmed,2014-W30,46
KENEMA,patientdatabase,new,probable,2014-W30,NA
KOINADUGU,situationreport,new,confirmed,2014-W30,NA
KOINADUGU,situationreport,new,probable,2014-W30,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W30,NA
KOINADUGU,patientdatabase,new,probable,2014-W30,NA
KONO,situationreport,new,confirmed,2014-W30,NA
KONO,situationreport,new,probable,2014-W30,NA
KONO,patientdatabase,new,confirmed,2014-W30,NA
KONO,patientdatabase,new,probable,2014-W30,NA
MOYAMBA,situationreport,new,confirmed,2014-W30,NA
MOYAMBA,situationreport,new,probable,2014-W30,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W30,2
MOYAMBA,patientdatabase,new,probable,2014-W30,NA
PORT LOKO,situationreport,new,confirmed,2014-W30,NA
PORT LOKO,situationreport,new,probable,2014-W30,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W30,1
PORT LOKO,patientdatabase,new,probable,2014-W30,NA
PUJEHUN,situationreport,new,confirmed,2014-W30,NA
PUJEHUN,situationreport,new,probable,2014-W30,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W30,NA
PUJEHUN,patientdatabase,new,probable,2014-W30,NA
TONKOLILI,situationreport,new,confirmed,2014-W30,NA
TONKOLILI,situationreport,new,probable,2014-W30,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W30,NA
TONKOLILI,patientdatabase,new,probable,2014-W30,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W30,NA
WESTERN AREA RURAL,situationreport,new,probable,2014-W30,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W30,4
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W30,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W30,NA
WESTERN AREA URBAN,situationreport,new,probable,2014-W30,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W30,1
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W30,NA
BO,situationreport,new,confirmed,2014-W31,NA
BO,situationreport,new,probable,2014-W31,NA
BO,patientdatabase,new,confirmed,2014-W31,8
BO,patientdatabase,new,probable,2014-W31,1
BOMBALI,situationreport,new,confirmed,2014-W31,NA
BOMBALI,situationreport,new,probable,2014-W31,NA
BOMBALI,patientdatabase,new,confirmed,2014-W31,1
BOMBALI,patientdatabase,new,probable,2014-W31,NA
BONTHE,situationreport,new,confirmed,2014-W31,NA
BONTHE,situationreport,new,probable,2014-W31,NA
BONTHE,patientdatabase,new,confirmed,2014-W31,NA
BONTHE,patientdatabase,new,probable,2014-W31,NA
KAILAHUN,situationreport,new,confirmed,2014-W31,NA
KAILAHUN,situationreport,new,probable,2014-W31,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W31,73
KAILAHUN,patientdatabase,new,probable,2014-W31,4
KAMBIA,situationreport,new,confirmed,2014-W31,NA
KAMBIA,situationreport,new,probable,2014-W31,NA
KAMBIA,patientdatabase,new,confirmed,2014-W31,NA
KAMBIA,patientdatabase,new,probable,2014-W31,NA
KENEMA,situationreport,new,confirmed,2014-W31,NA
KENEMA,situationreport,new,probable,2014-W31,NA
KENEMA,patientdatabase,new,confirmed,2014-W31,43
KENEMA,patientdatabase,new,probable,2014-W31,1
KOINADUGU,situationreport,new,confirmed,2014-W31,NA
KOINADUGU,situationreport,new,probable,2014-W31,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W31,NA
KOINADUGU,patientdatabase,new,probable,2014-W31,NA
KONO,situationreport,new,confirmed,2014-W31,NA
KONO,situationreport,new,probable,2014-W31,NA
KONO,patientdatabase,new,confirmed,2014-W31,2
KONO,patientdatabase,new,probable,2014-W31,NA
MOYAMBA,situationreport,new,confirmed,2014-W31,NA
MOYAMBA,situationreport,new,probable,2014-W31,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W31,5
MOYAMBA,patientdatabase,new,probable,2014-W31,NA
PORT LOKO,situationreport,new,confirmed,2014-W31,NA
PORT LOKO,situationreport,new,probable,2014-W31,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W31,6
PORT LOKO,patientdatabase,new,probable,2014-W31,1
PUJEHUN,situationreport,new,confirmed,2014-W31,NA
PUJEHUN,situationreport,new,probable,2014-W31,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W31,2
PUJEHUN,patientdatabase,new,probable,2014-W31,NA
TONKOLILI,situationreport,new,confirmed,2014-W31,NA
TONKOLILI,situationreport,new,probable,2014-W31,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W31,NA
TONKOLILI,patientdatabase,new,probable,2014-W31,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W31,NA
WESTERN AREA RURAL,situationreport,new,probable,2014-W31,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W31,1
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W31,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W31,NA
WESTERN AREA URBAN,situationreport,new,probable,2014-W31,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W31,NA
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W31,NA
BO,situationreport,new,confirmed,2014-W32,NA
BO,situationreport,new,probable,2014-W32,NA
BO,patientdatabase,new,confirmed,2014-W32,12
BO,patientdatabase,new,probable,2014-W32,3
BOMBALI,situationreport,new,confirmed,2014-W32,NA
BOMBALI,situationreport,new,probable,2014-W32,NA
BOMBALI,patientdatabase,new,confirmed,2014-W32,2
BOMBALI,patientdatabase,new,probable,2014-W32,NA
BONTHE,situationreport,new,confirmed,2014-W32,NA
BONTHE,situationreport,new,probable,2014-W32,NA
BONTHE,patientdatabase,new,confirmed,2014-W32,NA
BONTHE,patientdatabase,new,probable,2014-W32,NA
KAILAHUN,situationreport,new,confirmed,2014-W32,NA
KAILAHUN,situationreport,new,probable,2014-W32,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W32,41
KAILAHUN,patientdatabase,new,probable,2014-W32,7
KAMBIA,situationreport,new,confirmed,2014-W32,NA
KAMBIA,situationreport,new,probable,2014-W32,NA
KAMBIA,patientdatabase,new,confirmed,2014-W32,NA
KAMBIA,patientdatabase,new,probable,2014-W32,NA
KENEMA,situationreport,new,confirmed,2014-W32,NA
KENEMA,situationreport,new,probable,2014-W32,NA
KENEMA,patientdatabase,new,confirmed,2014-W32,45
KENEMA,patientdatabase,new,probable,2014-W32,NA
KOINADUGU,situationreport,new,confirmed,2014-W32,NA
KOINADUGU,situationreport,new,probable,2014-W32,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W32,1
KOINADUGU,patientdatabase,new,probable,2014-W32,NA
KONO,situationreport,new,confirmed,2014-W32,NA
KONO,situationreport,new,probable,2014-W32,NA
KONO,patientdatabase,new,confirmed,2014-W32,NA
KONO,patientdatabase,new,probable,2014-W32,NA
MOYAMBA,situationreport,new,confirmed,2014-W32,NA
MOYAMBA,situationreport,new,probable,2014-W32,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W32,6
MOYAMBA,patientdatabase,new,probable,2014-W32,NA
PORT LOKO,situationreport,new,confirmed,2014-W32,NA
PORT LOKO,situationreport,new,probable,2014-W32,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W32,13
PORT LOKO,patientdatabase,new,probable,2014-W32,3
PUJEHUN,situationreport,new,confirmed,2014-W32,NA
PUJEHUN,situationreport,new,probable,2014-W32,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W32,1
PUJEHUN,patientdatabase,new,probable,2014-W32,NA
TONKOLILI,situationreport,new,confirmed,2014-W32,NA
TONKOLILI,situationreport,new,probable,2014-W32,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W32,1
TONKOLILI,patientdatabase,new,probable,2014-W32,1
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W32,NA
WESTERN AREA RURAL,situationreport,new,probable,2014-W32,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W32,6
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W32,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W32,NA
WESTERN AREA URBAN,situationreport,new,probable,2014-W32,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W32,2
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W32,NA
BO,situationreport,new,confirmed,2014-W33,NA
BO,situationreport,new,probable,2014-W33,NA
BO,patientdatabase,new,confirmed,2014-W33,6
BO,patientdatabase,new,probable,2014-W33,6
BOMBALI,situationreport,new,confirmed,2014-W33,NA
BOMBALI,situationreport,new,probable,2014-W33,NA
BOMBALI,patientdatabase,new,confirmed,2014-W33,2
BOMBALI,patientdatabase,new,probable,2014-W33,2
BONTHE,situationreport,new,confirmed,2014-W33,NA
BONTHE,situationreport,new,probable,2014-W33,NA
BONTHE,patientdatabase,new,confirmed,2014-W33,NA
BONTHE,patientdatabase,new,probable,2014-W33,NA
KAILAHUN,situationreport,new,confirmed,2014-W33,NA
KAILAHUN,situationreport,new,probable,2014-W33,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W33,23
KAILAHUN,patientdatabase,new,probable,2014-W33,3
KAMBIA,situationreport,new,confirmed,2014-W33,NA
KAMBIA,situationreport,new,probable,2014-W33,NA
KAMBIA,patientdatabase,new,confirmed,2014-W33,NA
KAMBIA,patientdatabase,new,probable,2014-W33,NA
KENEMA,situationreport,new,confirmed,2014-W33,NA
KENEMA,situationreport,new,probable,2014-W33,NA
KENEMA,patientdatabase,new,confirmed,2014-W33,51
KENEMA,patientdatabase,new,probable,2014-W33,1
KOINADUGU,situationreport,new,confirmed,2014-W33,NA
KOINADUGU,situationreport,new,probable,2014-W33,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W33,NA
KOINADUGU,patientdatabase,new,probable,2014-W33,NA
KONO,situationreport,new,confirmed,2014-W33,NA
KONO,situationreport,new,probable,2014-W33,NA
KONO,patientdatabase,new,confirmed,2014-W33,NA
KONO,patientdatabase,new,probable,2014-W33,NA
MOYAMBA,situationreport,new,confirmed,2014-W33,NA
MOYAMBA,situationreport,new,probable,2014-W33,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W33,5
MOYAMBA,patientdatabase,new,probable,2014-W33,NA
PORT LOKO,situationreport,new,confirmed,2014-W33,NA
PORT LOKO,situationreport,new,probable,2014-W33,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W33,16
PORT LOKO,patientdatabase,new,probable,2014-W33,2
PUJEHUN,situationreport,new,confirmed,2014-W33,NA
PUJEHUN,situationreport,new,probable,2014-W33,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W33,NA
PUJEHUN,patientdatabase,new,probable,2014-W33,NA
TONKOLILI,situationreport,new,confirmed,2014-W33,NA
TONKOLILI,situationreport,new,probable,2014-W33,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W33,NA
TONKOLILI,patientdatabase,new,probable,2014-W33,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W33,NA
WESTERN AREA RURAL,situationreport,new,probable,2014-W33,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W33,8
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W33,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W33,NA
WESTERN AREA URBAN,situationreport,new,probable,2014-W33,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W33,4
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W33,NA
BO,situationreport,new,confirmed,2014-W34,NA
BO,situationreport,new,probable,2014-W34,NA
BO,patientdatabase,new,confirmed,2014-W34,13
BO,patientdatabase,new,probable,2014-W34,9
BOMBALI,situationreport,new,confirmed,2014-W34,NA
BOMBALI,situationreport,new,probable,2014-W34,NA
BOMBALI,patientdatabase,new,confirmed,2014-W34,12
BOMBALI,patientdatabase,new,probable,2014-W34,4
BONTHE,situationreport,new,confirmed,2014-W34,NA
BONTHE,situationreport,new,probable,2014-W34,NA
BONTHE,patientdatabase,new,confirmed,2014-W34,NA
BONTHE,patientdatabase,new,probable,2014-W34,NA
KAILAHUN,situationreport,new,confirmed,2014-W34,NA
KAILAHUN,situationreport,new,probable,2014-W34,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W34,19
KAILAHUN,patientdatabase,new,probable,2014-W34,NA
KAMBIA,situationreport,new,confirmed,2014-W34,NA
KAMBIA,situationreport,new,probable,2014-W34,NA
KAMBIA,patientdatabase,new,confirmed,2014-W34,NA
KAMBIA,patientdatabase,new,probable,2014-W34,NA
KENEMA,situationreport,new,confirmed,2014-W34,NA
KENEMA,situationreport,new,probable,2014-W34,NA
KENEMA,patientdatabase,new,confirmed,2014-W34,46
KENEMA,patientdatabase,new,probable,2014-W34,NA
KOINADUGU,situationreport,new,confirmed,2014-W34,NA
KOINADUGU,situationreport,new,probable,2014-W34,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W34,NA
KOINADUGU,patientdatabase,new,probable,2014-W34,NA
KONO,situationreport,new,confirmed,2014-W34,NA
KONO,situationreport,new,probable,2014-W34,NA
KONO,patientdatabase,new,confirmed,2014-W34,NA
KONO,patientdatabase,new,probable,2014-W34,NA
MOYAMBA,situationreport,new,confirmed,2014-W34,NA
MOYAMBA,situationreport,new,probable,2014-W34,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W34,3
MOYAMBA,patientdatabase,new,probable,2014-W34,NA
PORT LOKO,situationreport,new,confirmed,2014-W34,NA
PORT LOKO,situationreport,new,probable,2014-W34,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W34,28
PORT LOKO,patientdatabase,new,probable,2014-W34,3
PUJEHUN,situationreport,new,confirmed,2014-W34,NA
PUJEHUN,situationreport,new,probable,2014-W34,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W34,4
PUJEHUN,patientdatabase,new,probable,2014-W34,NA
TONKOLILI,situationreport,new,confirmed,2014-W34,NA
TONKOLILI,situationreport,new,probable,2014-W34,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W34,3
TONKOLILI,patientdatabase,new,probable,2014-W34,2
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W34,NA
WESTERN AREA RURAL,situationreport,new,probable,2014-W34,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W34,18
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W34,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W34,NA
WESTERN AREA URBAN,situationreport,new,probable,2014-W34,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W34,7
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W34,NA
BO,situationreport,new,confirmed,2014-W35,NA
BO,situationreport,new,probable,2014-W35,NA
BO,patientdatabase,new,confirmed,2014-W35,33
BO,patientdatabase,new,probable,2014-W35,13
BOMBALI,situationreport,new,confirmed,2014-W35,NA
BOMBALI,situationreport,new,probable,2014-W35,NA
BOMBALI,patientdatabase,new,confirmed,2014-W35,25
BOMBALI,patientdatabase,new,probable,2014-W35,7
BONTHE,situationreport,new,confirmed,2014-W35,NA
BONTHE,situationreport,new,probable,2014-W35,NA
BONTHE,patientdatabase,new,confirmed,2014-W35,NA
BONTHE,patientdatabase,new,probable,2014-W35,NA
KAILAHUN,situationreport,new,confirmed,2014-W35,NA
KAILAHUN,situationreport,new,probable,2014-W35,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W35,24
KAILAHUN,patientdatabase,new,probable,2014-W35,NA
KAMBIA,situationreport,new,confirmed,2014-W35,NA
KAMBIA,situationreport,new,probable,2014-W35,NA
KAMBIA,patientdatabase,new,confirmed,2014-W35,NA
KAMBIA,patientdatabase,new,probable,2014-W35,NA
KENEMA,situationreport,new,confirmed,2014-W35,NA
KENEMA,situationreport,new,probable,2014-W35,NA
KENEMA,patientdatabase,new,confirmed,2014-W35,24
KENEMA,patientdatabase,new,probable,2014-W35,NA
KOINADUGU,situationreport,new,confirmed,2014-W35,NA
KOINADUGU,situationreport,new,probable,2014-W35,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W35,NA
KOINADUGU,patientdatabase,new,probable,2014-W35,NA
KONO,situationreport,new,confirmed,2014-W35,NA
KONO,situationreport,new,probable,2014-W35,NA
KONO,patientdatabase,new,confirmed,2014-W35,3
KONO,patientdatabase,new,probable,2014-W35,NA
MOYAMBA,situationreport,new,confirmed,2014-W35,NA
MOYAMBA,situationreport,new,probable,2014-W35,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W35,NA
MOYAMBA,patientdatabase,new,probable,2014-W35,1
PORT LOKO,situationreport,new,confirmed,2014-W35,NA
PORT LOKO,situationreport,new,probable,2014-W35,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W35,26
PORT LOKO,patientdatabase,new,probable,2014-W35,8
PUJEHUN,situationreport,new,confirmed,2014-W35,NA
PUJEHUN,situationreport,new,probable,2014-W35,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W35,NA
PUJEHUN,patientdatabase,new,probable,2014-W35,NA
TONKOLILI,situationreport,new,confirmed,2014-W35,NA
TONKOLILI,situationreport,new,probable,2014-W35,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W35,3
TONKOLILI,patientdatabase,new,probable,2014-W35,4
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W35,NA
WESTERN AREA RURAL,situationreport,new,probable,2014-W35,NA
