location,data_source,type,case,week_of_year,new_cases
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W45,62
BONTHE,situationreport,new,confirmed,2014-W45,0
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W45,NA
KAILAHUN,situationreport,new,confirmed,2014-W45,3
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W45,5
KAMBIA,situationreport,new,confirmed,2014-W45,6
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W45,7
KENEMA,situationreport,new,confirmed,2014-W45,0
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W45,1
KOINADUGU,situationreport,new,confirmed,2014-W45,25
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W45,35
KONO,situationreport,new,confirmed,2014-W45,7
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W45,6
MOYAMBA,situationreport,new,confirmed,2014-W45,41
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W45,5
PORT LOKO,situationreport,new,confirmed,2014-W45,56
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W45,187
PUJEHUN,situationreport,new,confirmed,2014-W45,0
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W45,NA
TONKOLILI,situationreport,new,confirmed,2014-W45,56
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W45,61
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W45,69
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W45,58
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W45,77
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W45,102
BO,situationreport,new,confirmed,2014-W46,33
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W46,8
BOMBALI,situationreport,new,confirmed,2014-W46,52
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W46,43
BONTHE,situationreport,new,confirmed,2014-W46,1
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W46,NA
KAILAHUN,situationreport,new,confirmed,2014-W46,1
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W46,3
KAMBIA,situationreport,new,confirmed,2014-W46,5
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W46,5
KENEMA,situationreport,new,confirmed,2014-W46,0
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W46,2
KOINADUGU,situationreport,new,confirmed,2014-W46,25
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W46,20
KONO,situationreport,new,confirmed,2014-W46,12
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W46,15
MOYAMBA,situationreport,new,confirmed,2014-W46,10
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W46,1
PORT LOKO,situationreport,new,confirmed,2014-W46,95
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W46,47
PUJEHUN,situationreport,new,confirmed,2014-W46,0
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W46,NA
TONKOLILI,situationreport,new,confirmed,2014-W46,29
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W46,31
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W46,102
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W46,12
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W46,168
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W46,19
BO,situationreport,new,confirmed,2014-W47,14
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W47,NA
BOMBALI,situationreport,new,confirmed,2014-W47,54
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W47,16
BONTHE,situationreport,new,confirmed,2014-W47,0
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W47,NA
KAILAHUN,situationreport,new,confirmed,2014-W47,2
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W47,1
KAMBIA,situationreport,new,confirmed,2014-W47,5
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W47,1
KENEMA,situationreport,new,confirmed,2014-W47,1
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W47,NA
KOINADUGU,situationreport,new,confirmed,2014-W47,5
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W47,NA
KONO,situationreport,new,confirmed,2014-W47,16
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W47,1
MOYAMBA,situationreport,new,confirmed,2014-W47,10
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W47,NA
PORT LOKO,situationreport,new,confirmed,2014-W47,72
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W47,NA
PUJEHUN,situationreport,new,confirmed,2014-W47,2
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W47,NA
TONKOLILI,situationreport,new,confirmed,2014-W47,31
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W47,7
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W47,55
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W47,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W47,118
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W47,NA
