location,data_source,type,case,week_of_year,new_cases
WESTERN AREA URBAN,situationreport,new,probable,2015-W05,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2015-W05,20
WESTERN AREA URBAN,patientdatabase,new,probable,2015-W05,13
BO,situationreport,new,confirmed,2015-W06,0
BO,situationreport,new,probable,2015-W06,0
BO,patientdatabase,new,confirmed,2015-W06,0
BO,patientdatabase,new,probable,2015-W06,0
BOMBALI,situationreport,new,confirmed,2015-W06,3
BOMBALI,situationreport,new,probable,2015-W06,0
BOMBALI,patientdatabase,new,confirmed,2015-W06,2
BOMBALI,patientdatabase,new,probable,2015-W06,0
BONTHE,situationreport,new,confirmed,2015-W06,0
BONTHE,situationreport,new,probable,2015-W06,0
BONTHE,patientdatabase,new,confirmed,2015-W06,0
BONTHE,patientdatabase,new,probable,2015-W06,0
KAILAHUN,situationreport,new,confirmed,2015-W06,0
KAILAHUN,situationreport,new,probable,2015-W06,0
KAILAHUN,patientdatabase,new,confirmed,2015-W06,0
KAILAHUN,patientdatabase,new,probable,2015-W06,0
KAMBIA,situationreport,new,confirmed,2015-W06,11
KAMBIA,situationreport,new,probable,2015-W06,0
KAMBIA,patientdatabase,new,confirmed,2015-W06,13
KAMBIA,patientdatabase,new,probable,2015-W06,0
KENEMA,situationreport,new,confirmed,2015-W06,0
KENEMA,situationreport,new,probable,2015-W06,0
KENEMA,patientdatabase,new,confirmed,2015-W06,0
KENEMA,patientdatabase,new,probable,2015-W06,0
KOINADUGU,situationreport,new,confirmed,2015-W06,0
KOINADUGU,situationreport,new,probable,2015-W06,0
KOINADUGU,patientdatabase,new,confirmed,2015-W06,0
KOINADUGU,patientdatabase,new,probable,2015-W06,0
KONO,situationreport,new,confirmed,2015-W06,5
KONO,situationreport,new,probable,2015-W06,0
KONO,patientdatabase,new,confirmed,2015-W06,2
KONO,patientdatabase,new,probable,2015-W06,11
MOYAMBA,situationreport,new,confirmed,2015-W06,2
MOYAMBA,situationreport,new,probable,2015-W06,0
MOYAMBA,patientdatabase,new,confirmed,2015-W06,2
MOYAMBA,patientdatabase,new,probable,2015-W06,0
PORT LOKO,situationreport,new,confirmed,2015-W06,28
PORT LOKO,situationreport,new,probable,2015-W06,0
PORT LOKO,patientdatabase,new,confirmed,2015-W06,34
PORT LOKO,patientdatabase,new,probable,2015-W06,6
PUJEHUN,situationreport,new,confirmed,2015-W06,0
PUJEHUN,situationreport,new,probable,2015-W06,0
PUJEHUN,patientdatabase,new,confirmed,2015-W06,0
PUJEHUN,patientdatabase,new,probable,2015-W06,0
TONKOLILI,situationreport,new,confirmed,2015-W06,0
TONKOLILI,situationreport,new,probable,2015-W06,0
TONKOLILI,patientdatabase,new,confirmed,2015-W06,2
TONKOLILI,patientdatabase,new,probable,2015-W06,1
WESTERN AREA RURAL,situationreport,new,confirmed,2015-W06,8
WESTERN AREA RURAL,situationreport,new,probable,2015-W06,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2015-W06,11
WESTERN AREA RURAL,patientdatabase,new,probable,2015-W06,2
WESTERN AREA URBAN,situationreport,new,confirmed,2015-W06,19
WESTERN AREA URBAN,situationreport,new,probable,2015-W06,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2015-W06,23
WESTERN AREA URBAN,patientdatabase,new,probable,2015-W06,8
BO,situationreport,new,confirmed,2015-W07,0
BO,situationreport,new,probable,2015-W07,0
BO,patientdatabase,new,confirmed,2015-W07,0
BO,patientdatabase,new,probable,2015-W07,0
BOMBALI,situationreport,new,confirmed,2015-W07,0
BOMBALI,situationreport,new,probable,2015-W07,0
BOMBALI,patientdatabase,new,confirmed,2015-W07,3
BOMBALI,patientdatabase,new,probable,2015-W07,0
BONTHE,situationreport,new,confirmed,2015-W07,0
BONTHE,situationreport,new,probable,2015-W07,0
BONTHE,patientdatabase,new,confirmed,2015-W07,0
BONTHE,patientdatabase,new,probable,2015-W07,0
KAILAHUN,situationreport,new,confirmed,2015-W07,0
KAILAHUN,situationreport,new,probable,2015-W07,0
KAILAHUN,patientdatabase,new,confirmed,2015-W07,0
KAILAHUN,patientdatabase,new,probable,2015-W07,0
KAMBIA,situationreport,new,confirmed,2015-W07,7
KAMBIA,situationreport,new,probable,2015-W07,0
KAMBIA,patientdatabase,new,confirmed,2015-W07,11
KAMBIA,patientdatabase,new,probable,2015-W07,5
KENEMA,situationreport,new,confirmed,2015-W07,0
KENEMA,situationreport,new,probable,2015-W07,0
KENEMA,patientdatabase,new,confirmed,2015-W07,0
KENEMA,patientdatabase,new,probable,2015-W07,0
KOINADUGU,situationreport,new,confirmed,2015-W07,1
KOINADUGU,situationreport,new,probable,2015-W07,0
KOINADUGU,patientdatabase,new,confirmed,2015-W07,0
KOINADUGU,patientdatabase,new,probable,2015-W07,0
KONO,situationreport,new,confirmed,2015-W07,0
KONO,situationreport,new,probable,2015-W07,0
KONO,patientdatabase,new,confirmed,2015-W07,0
KONO,patientdatabase,new,probable,2015-W07,0
MOYAMBA,situationreport,new,confirmed,2015-W07,0
MOYAMBA,situationreport,new,probable,2015-W07,0
MOYAMBA,patientdatabase,new,confirmed,2015-W07,0
MOYAMBA,patientdatabase,new,probable,2015-W07,1
PORT LOKO,situationreport,new,confirmed,2015-W07,13
PORT LOKO,situationreport,new,probable,2015-W07,0
PORT LOKO,patientdatabase,new,confirmed,2015-W07,11
PORT LOKO,patientdatabase,new,probable,2015-W07,3
PUJEHUN,situationreport,new,confirmed,2015-W07,0
PUJEHUN,situationreport,new,probable,2015-W07,0
PUJEHUN,patientdatabase,new,confirmed,2015-W07,0
PUJEHUN,patientdatabase,new,probable,2015-W07,0
TONKOLILI,situationreport,new,confirmed,2015-W07,4
TONKOLILI,situationreport,new,probable,2015-W07,0
TONKOLILI,patientdatabase,new,confirmed,2015-W07,3
TONKOLILI,patientdatabase,new,probable,2015-W07,0
WESTERN AREA RURAL,situationreport,new,confirmed,2015-W07,4
WESTERN AREA RURAL,situationreport,new,probable,2015-W07,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2015-W07,15
WESTERN AREA RURAL,patientdatabase,new,probable,2015-W07,4
WESTERN AREA URBAN,situationreport,new,confirmed,2015-W07,67
WESTERN AREA URBAN,situationreport,new,probable,2015-W07,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2015-W07,54
WESTERN AREA URBAN,patientdatabase,new,probable,2015-W07,11
BO,situationreport,new,confirmed,2015-W08,0
BO,situationreport,new,probable,2015-W08,0
BO,patientdatabase,new,confirmed,2015-W08,0
BO,patientdatabase,new,probable,2015-W08,0
BOMBALI,situationreport,new,confirmed,2015-W08,20
BOMBALI,situationreport,new,probable,2015-W08,0
BOMBALI,patientdatabase,new,confirmed,2015-W08,23
BOMBALI,patientdatabase,new,probable,2015-W08,0
BONTHE,situationreport,new,confirmed,2015-W08,0
BONTHE,situationreport,new,probable,2015-W08,0
BONTHE,patientdatabase,new,confirmed,2015-W08,0
BONTHE,patientdatabase,new,probable,2015-W08,0
KAILAHUN,situationreport,new,confirmed,2015-W08,0
KAILAHUN,situationreport,new,probable,2015-W08,0
KAILAHUN,patientdatabase,new,confirmed,2015-W08,0
KAILAHUN,patientdatabase,new,probable,2015-W08,0
KAMBIA,situationreport,new,confirmed,2015-W08,8
KAMBIA,situationreport,new,probable,2015-W08,0
KAMBIA,patientdatabase,new,confirmed,2015-W08,10
KAMBIA,patientdatabase,new,probable,2015-W08,0
KENEMA,situationreport,new,confirmed,2015-W08,1
KENEMA,situationreport,new,probable,2015-W08,0
KENEMA,patientdatabase,new,confirmed,2015-W08,1
KENEMA,patientdatabase,new,probable,2015-W08,1
KOINADUGU,situationreport,new,confirmed,2015-W08,0
KOINADUGU,situationreport,new,probable,2015-W08,0
KOINADUGU,patientdatabase,new,confirmed,2015-W08,0
KOINADUGU,patientdatabase,new,probable,2015-W08,0
KONO,situationreport,new,confirmed,2015-W08,1
KONO,situationreport,new,probable,2015-W08,0
KONO,patientdatabase,new,confirmed,2015-W08,1
KONO,patientdatabase,new,probable,2015-W08,6
MOYAMBA,situationreport,new,confirmed,2015-W08,1
MOYAMBA,situationreport,new,probable,2015-W08,0
MOYAMBA,patientdatabase,new,confirmed,2015-W08,0
MOYAMBA,patientdatabase,new,probable,2015-W08,0
PORT LOKO,situationreport,new,confirmed,2015-W08,15
PORT LOKO,situationreport,new,probable,2015-W08,0
PORT LOKO,patientdatabase,new,confirmed,2015-W08,20
PORT LOKO,patientdatabase,new,probable,2015-W08,1
PUJEHUN,situationreport,new,confirmed,2015-W08,0
PUJEHUN,situationreport,new,probable,2015-W08,0
PUJEHUN,patientdatabase,new,confirmed,2015-W08,0
PUJEHUN,patientdatabase,new,probable,2015-W08,0
TONKOLILI,situationreport,new,confirmed,2015-W08,0
TONKOLILI,situationreport,new,probable,2015-W08,0
TONKOLILI,patientdatabase,new,confirmed,2015-W08,0
TONKOLILI,patientdatabase,new,probable,2015-W08,0
WESTERN AREA RURAL,situationreport,new,confirmed,2015-W08,3
WESTERN AREA RURAL,situationreport,new,probable,2015-W08,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2015-W08,2
WESTERN AREA RURAL,patientdatabase,new,probable,2015-W08,3
WESTERN AREA URBAN,situationreport,new,confirmed,2015-W08,14
WESTERN AREA URBAN,situationreport,new,probable,2015-W08,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2015-W08,22
WESTERN AREA URBAN,patientdatabase,new,probable,2015-W08,8
BO,situationreport,new,confirmed,2015-W09,0
BO,situationreport,new,probable,2015-W09,0
BO,patientdatabase,new,confirmed,2015-W09,0
BO,patientdatabase,new,probable,2015-W09,0
BOMBALI,situationreport,new,confirmed,2015-W09,22
BOMBALI,situationreport,new,probable,2015-W09,0
BOMBALI,patientdatabase,new,confirmed,2015-W09,10
BOMBALI,patientdatabase,new,probable,2015-W09,0
BONTHE,situationreport,new,confirmed,2015-W09,0
BONTHE,situationreport,new,probable,2015-W09,0
BONTHE,patientdatabase,new,confirmed,2015-W09,0
BONTHE,patientdatabase,new,probable,2015-W09,0
KAILAHUN,situationreport,new,confirmed,2015-W09,0
KAILAHUN,situationreport,new,probable,2015-W09,0
KAILAHUN,patientdatabase,new,confirmed,2015-W09,0
KAILAHUN,patientdatabase,new,probable,2015-W09,0
KAMBIA,situationreport,new,confirmed,2015-W09,6
KAMBIA,situationreport,new,probable,2015-W09,0
KAMBIA,patientdatabase,new,confirmed,2015-W09,2
KAMBIA,patientdatabase,new,probable,2015-W09,0
KENEMA,situationreport,new,confirmed,2015-W09,0
KENEMA,situationreport,new,probable,2015-W09,0
KENEMA,patientdatabase,new,confirmed,2015-W09,0
KENEMA,patientdatabase,new,probable,2015-W09,0
KOINADUGU,situationreport,new,confirmed,2015-W09,1
KOINADUGU,situationreport,new,probable,2015-W09,0
KOINADUGU,patientdatabase,new,confirmed,2015-W09,0
KOINADUGU,patientdatabase,new,probable,2015-W09,0
KONO,situationreport,new,confirmed,2015-W09,1
KONO,situationreport,new,probable,2015-W09,0
KONO,patientdatabase,new,confirmed,2015-W09,1
KONO,patientdatabase,new,probable,2015-W09,1
MOYAMBA,situationreport,new,confirmed,2015-W09,0
MOYAMBA,situationreport,new,probable,2015-W09,0
MOYAMBA,patientdatabase,new,confirmed,2015-W09,0
MOYAMBA,patientdatabase,new,probable,2015-W09,0
PORT LOKO,situationreport,new,confirmed,2015-W09,16
PORT LOKO,situationreport,new,probable,2015-W09,0
PORT LOKO,patientdatabase,new,confirmed,2015-W09,19
PORT LOKO,patientdatabase,new,probable,2015-W09,1
PUJEHUN,situationreport,new,confirmed,2015-W09,0
PUJEHUN,situationreport,new,probable,2015-W09,0
PUJEHUN,patientdatabase,new,confirmed,2015-W09,0
PUJEHUN,patientdatabase,new,probable,2015-W09,0
TONKOLILI,situationreport,new,confirmed,2015-W09,1
TONKOLILI,situationreport,new,probable,2015-W09,0
TONKOLILI,patientdatabase,new,confirmed,2015-W09,1
TONKOLILI,patientdatabase,new,probable,2015-W09,0
WESTERN AREA RURAL,situationreport,new,confirmed,2015-W09,8
WESTERN AREA RURAL,situationreport,new,probable,2015-W09,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2015-W09,6
WESTERN AREA RURAL,patientdatabase,new,probable,2015-W09,5
WESTERN AREA URBAN,situationreport,new,confirmed,2015-W09,26
WESTERN AREA URBAN,situationreport,new,probable,2015-W09,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2015-W09,27
WESTERN AREA URBAN,patientdatabase,new,probable,2015-W09,7
BO,situationreport,new,confirmed,2015-W10,0
BO,situationreport,new,probable,2015-W10,0
BO,patientdatabase,new,confirmed,2015-W10,0
BO,patientdatabase,new,probable,2015-W10,0
BOMBALI,situationreport,new,confirmed,2015-W10,6
BOMBALI,situationreport,new,probable,2015-W10,0
BOMBALI,patientdatabase,new,confirmed,2015-W10,13
BOMBALI,patientdatabase,new,probable,2015-W10,0
BONTHE,situationreport,new,confirmed,2015-W10,0
BONTHE,situationreport,new,probable,2015-W10,0
BONTHE,patientdatabase,new,confirmed,2015-W10,0
BONTHE,patientdatabase,new,probable,2015-W10,0
KAILAHUN,situationreport,new,confirmed,2015-W10,0
KAILAHUN,situationreport,new,probable,2015-W10,0
KAILAHUN,patientdatabase,new,confirmed,2015-W10,0
KAILAHUN,patientdatabase,new,probable,2015-W10,0
KAMBIA,situationreport,new,confirmed,2015-W10,7
KAMBIA,situationreport,new,probable,2015-W10,0
KAMBIA,patientdatabase,new,confirmed,2015-W10,10
KAMBIA,patientdatabase,new,probable,2015-W10,0
KENEMA,situationreport,new,confirmed,2015-W10,0
KENEMA,situationreport,new,probable,2015-W10,0
KENEMA,patientdatabase,new,confirmed,2015-W10,0
KENEMA,patientdatabase,new,probable,2015-W10,0
KOINADUGU,situationreport,new,confirmed,2015-W10,0
KOINADUGU,situationreport,new,probable,2015-W10,0
KOINADUGU,patientdatabase,new,confirmed,2015-W10,0
KOINADUGU,patientdatabase,new,probable,2015-W10,0
KONO,situationreport,new,confirmed,2015-W10,0
KONO,situationreport,new,probable,2015-W10,0
KONO,patientdatabase,new,confirmed,2015-W10,1
KONO,patientdatabase,new,probable,2015-W10,0
MOYAMBA,situationreport,new,confirmed,2015-W10,0
MOYAMBA,situationreport,new,probable,2015-W10,0
MOYAMBA,patientdatabase,new,confirmed,2015-W10,0
MOYAMBA,patientdatabase,new,probable,2015-W10,0
PORT LOKO,situationreport,new,confirmed,2015-W10,12
PORT LOKO,situationreport,new,probable,2015-W10,0
PORT LOKO,patientdatabase,new,confirmed,2015-W10,12
PORT LOKO,patientdatabase,new,probable,2015-W10,1
PUJEHUN,situationreport,new,confirmed,2015-W10,0
PUJEHUN,situationreport,new,probable,2015-W10,0
PUJEHUN,patientdatabase,new,confirmed,2015-W10,0
PUJEHUN,patientdatabase,new,probable,2015-W10,0
TONKOLILI,situationreport,new,confirmed,2015-W10,0
TONKOLILI,situationreport,new,probable,2015-W10,0
TONKOLILI,patientdatabase,new,confirmed,2015-W10,0
TONKOLILI,patientdatabase,new,probable,2015-W10,0
WESTERN AREA RURAL,situationreport,new,confirmed,2015-W10,6
WESTERN AREA RURAL,situationreport,new,probable,2015-W10,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2015-W10,7
WESTERN AREA RURAL,patientdatabase,new,probable,2015-W10,10
WESTERN AREA URBAN,situationreport,new,confirmed,2015-W10,27
WESTERN AREA URBAN,situationreport,new,probable,2015-W10,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2015-W10,43
WESTERN AREA URBAN,patientdatabase,new,probable,2015-W10,9
BO,situationreport,new,confirmed,2015-W11,0
BO,situationreport,new,probable,2015-W11,0
BO,patientdatabase,new,confirmed,2015-W11,0
BO,patientdatabase,new,probable,2015-W11,1
BOMBALI,situationreport,new,confirmed,2015-W11,6
BOMBALI,situationreport,new,probable,2015-W11,0
BOMBALI,patientdatabase,new,confirmed,2015-W11,5
BOMBALI,patientdatabase,new,probable,2015-W11,0
BONTHE,situationreport,new,confirmed,2015-W11,0
BONTHE,situationreport,new,probable,2015-W11,0
BONTHE,patientdatabase,new,confirmed,2015-W11,0
BONTHE,patientdatabase,new,probable,2015-W11,0
KAILAHUN,situationreport,new,confirmed,2015-W11,0
KAILAHUN,situationreport,new,probable,2015-W11,0
KAILAHUN,patientdatabase,new,confirmed,2015-W11,0
KAILAHUN,patientdatabase,new,probable,2015-W11,0
KAMBIA,situationreport,new,confirmed,2015-W11,4
KAMBIA,situationreport,new,probable,2015-W11,0
KAMBIA,patientdatabase,new,confirmed,2015-W11,3
KAMBIA,patientdatabase,new,probable,2015-W11,0
KENEMA,situationreport,new,confirmed,2015-W11,0
KENEMA,situationreport,new,probable,2015-W11,0
KENEMA,patientdatabase,new,confirmed,2015-W11,0
KENEMA,patientdatabase,new,probable,2015-W11,0
KOINADUGU,situationreport,new,confirmed,2015-W11,2
KOINADUGU,situationreport,new,probable,2015-W11,0
KOINADUGU,patientdatabase,new,confirmed,2015-W11,0
KOINADUGU,patientdatabase,new,probable,2015-W11,0
KONO,situationreport,new,confirmed,2015-W11,0
KONO,situationreport,new,probable,2015-W11,0
KONO,patientdatabase,new,confirmed,2015-W11,0
KONO,patientdatabase,new,probable,2015-W11,2
MOYAMBA,situationreport,new,confirmed,2015-W11,0
MOYAMBA,situationreport,new,probable,2015-W11,0
MOYAMBA,patientdatabase,new,confirmed,2015-W11,0
MOYAMBA,patientdatabase,new,probable,2015-W11,0
PORT LOKO,situationreport,new,confirmed,2015-W11,11
PORT LOKO,situationreport,new,probable,2015-W11,0
PORT LOKO,patientdatabase,new,confirmed,2015-W11,11
PORT LOKO,patientdatabase,new,probable,2015-W11,5
PUJEHUN,situationreport,new,confirmed,2015-W11,0
PUJEHUN,situationreport,new,probable,2015-W11,0
PUJEHUN,patientdatabase,new,confirmed,2015-W11,0
PUJEHUN,patientdatabase,new,probable,2015-W11,0
TONKOLILI,situationreport,new,confirmed,2015-W11,0
TONKOLILI,situationreport,new,probable,2015-W11,0
TONKOLILI,patientdatabase,new,confirmed,2015-W11,0
TONKOLILI,patientdatabase,new,probable,2015-W11,0
WESTERN AREA RURAL,situationreport,new,confirmed,2015-W11,3
WESTERN AREA RURAL,situationreport,new,probable,2015-W11,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2015-W11,1
WESTERN AREA RURAL,patientdatabase,new,probable,2015-W11,6
WESTERN AREA URBAN,situationreport,new,confirmed,2015-W11,29
WESTERN AREA URBAN,situationreport,new,probable,2015-W11,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2015-W11,14
WESTERN AREA URBAN,patientdatabase,new,probable,2015-W11,12
BO,situationreport,new,confirmed,2015-W12,0
BO,situationreport,new,probable,2015-W12,0
BO,patientdatabase,new,confirmed,2015-W12,0
BO,patientdatabase,new,probable,2015-W12,0
BOMBALI,situationreport,new,confirmed,2015-W12,1
BOMBALI,situationreport,new,probable,2015-W12,0
BOMBALI,patientdatabase,new,confirmed,2015-W12,1
BOMBALI,patientdatabase,new,probable,2015-W12,0
BONTHE,situationreport,new,confirmed,2015-W12,0
BONTHE,situationreport,new,probable,2015-W12,0
BONTHE,patientdatabase,new,confirmed,2015-W12,0
BONTHE,patientdatabase,new,probable,2015-W12,0
KAILAHUN,situationreport,new,confirmed,2015-W12,0
KAILAHUN,situationreport,new,probable,2015-W12,0
KAILAHUN,patientdatabase,new,confirmed,2015-W12,0
KAILAHUN,patientdatabase,new,probable,2015-W12,0
KAMBIA,situationreport,new,confirmed,2015-W12,8
KAMBIA,situationreport,new,probable,2015-W12,0
KAMBIA,patientdatabase,new,confirmed,2015-W12,8
KAMBIA,patientdatabase,new,probable,2015-W12,0
KENEMA,situationreport,new,confirmed,2015-W12,0
KENEMA,situationreport,new,probable,2015-W12,0
KENEMA,patientdatabase,new,confirmed,2015-W12,0
KENEMA,patientdatabase,new,probable,2015-W12,0
KOINADUGU,situationreport,new,confirmed,2015-W12,0
KOINADUGU,situationreport,new,probable,2015-W12,0
KOINADUGU,patientdatabase,new,confirmed,2015-W12,0
KOINADUGU,patientdatabase,new,probable,2015-W12,0
KONO,situationreport,new,confirmed,2015-W12,0
KONO,situationreport,new,probable,2015-W12,0
KONO,patientdatabase,new,confirmed,2015-W12,0
KONO,patientdatabase,new,probable,2015-W12,0
MOYAMBA,situationreport,new,confirmed,2015-W12,1
MOYAMBA,situationreport,new,probable,2015-W12,0
MOYAMBA,patientdatabase,new,confirmed,2015-W12,0
MOYAMBA,patientdatabase,new,probable,2015-W12,0
PORT LOKO,situationreport,new,confirmed,2015-W12,6
PORT LOKO,situationreport,new,probable,2015-W12,0
PORT LOKO,patientdatabase,new,confirmed,2015-W12,11
PORT LOKO,patientdatabase,new,probable,2015-W12,0
PUJEHUN,situationreport,new,confirmed,2015-W12,0
PUJEHUN,situationreport,new,probable,2015-W12,0
PUJEHUN,patientdatabase,new,confirmed,2015-W12,0
PUJEHUN,patientdatabase,new,probable,2015-W12,0
TONKOLILI,situationreport,new,confirmed,2015-W12,0
TONKOLILI,situationreport,new,probable,2015-W12,0
TONKOLILI,patientdatabase,new,confirmed,2015-W12,0
TONKOLILI,patientdatabase,new,probable,2015-W12,0
WESTERN AREA RURAL,situationreport,new,confirmed,2015-W12,4
WESTERN AREA RURAL,situationreport,new,probable,2015-W12,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2015-W12,6
WESTERN AREA RURAL,patientdatabase,new,probable,2015-W12,4
WESTERN AREA URBAN,situationreport,new,confirmed,2015-W12,13
WESTERN AREA URBAN,situationreport,new,probable,2015-W12,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2015-W12,6
WESTERN AREA URBAN,patientdatabase,new,probable,2015-W12,8
BO,situationreport,new,confirmed,2015-W13,0
BO,situationreport,new,probable,2015-W13,0
BO,patientdatabase,new,confirmed,2015-W13,0
BO,patientdatabase,new,probable,2015-W13,0
BOMBALI,situationreport,new,confirmed,2015-W13,1
BOMBALI,situationreport,new,probable,2015-W13,0
BOMBALI,patientdatabase,new,confirmed,2015-W13,1
BOMBALI,patientdatabase,new,probable,2015-W13,0
BONTHE,situationreport,new,confirmed,2015-W13,0
BONTHE,situationreport,new,probable,2015-W13,0
BONTHE,patientdatabase,new,confirmed,2015-W13,0
BONTHE,patientdatabase,new,probable,2015-W13,0
KAILAHUN,situationreport,new,confirmed,2015-W13,0
KAILAHUN,situationreport,new,probable,2015-W13,0
KAILAHUN,patientdatabase,new,confirmed,2015-W13,0
KAILAHUN,patientdatabase,new,probable,2015-W13,0
KAMBIA,situationreport,new,confirmed,2015-W13,5
KAMBIA,situationreport,new,probable,2015-W13,0
KAMBIA,patientdatabase,new,confirmed,2015-W13,5
KAMBIA,patientdatabase,new,probable,2015-W13,0
KENEMA,situationreport,new,confirmed,2015-W13,0
KENEMA,situationreport,new,probable,2015-W13,0
KENEMA,patientdatabase,new,confirmed,2015-W13,0
KENEMA,patientdatabase,new,probable,2015-W13,0
KOINADUGU,situationreport,new,confirmed,2015-W13,0
KOINADUGU,situationreport,new,probable,2015-W13,0
KOINADUGU,patientdatabase,new,confirmed,2015-W13,0
KOINADUGU,patientdatabase,new,probable,2015-W13,0
KONO,situationreport,new,confirmed,2015-W13,0
KONO,situationreport,new,probable,2015-W13,0
KONO,patientdatabase,new,confirmed,2015-W13,0
KONO,patientdatabase,new,probable,2015-W13,0
MOYAMBA,situationreport,new,confirmed,2015-W13,0
MOYAMBA,situationreport,new,probable,2015-W13,0
MOYAMBA,patientdatabase,new,confirmed,2015-W13,0
MOYAMBA,patientdatabase,new,probable,2015-W13,1
PORT LOKO,situationreport,new,confirmed,2015-W13,6
PORT LOKO,situationreport,new,probable,2015-W13,0
PORT LOKO,patientdatabase,new,confirmed,2015-W13,2
PORT LOKO,patientdatabase,new,probable,2015-W13,1
PUJEHUN,situationreport,new,confirmed,2015-W13,0
PUJEHUN,situationreport,new,probable,2015-W13,0
PUJEHUN,patientdatabase,new,confirmed,2015-W13,0
PUJEHUN,patientdatabase,new,probable,2015-W13,0
TONKOLILI,situationreport,new,confirmed,2015-W13,0
TONKOLILI,situationreport,new,probable,2015-W13,0
TONKOLILI,patientdatabase,new,confirmed,2015-W13,0
TONKOLILI,patientdatabase,new,probable,2015-W13,0
WESTERN AREA RURAL,situationreport,new,confirmed,2015-W13,3
WESTERN AREA RURAL,situationreport,new,probable,2015-W13,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2015-W13,6
WESTERN AREA RURAL,patientdatabase,new,probable,2015-W13,8
WESTERN AREA URBAN,situationreport,new,confirmed,2015-W13,10
WESTERN AREA URBAN,situationreport,new,probable,2015-W13,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2015-W13,7
WESTERN AREA URBAN,patientdatabase,new,probable,2015-W13,10
BO,situationreport,new,confirmed,2015-W14,0
BO,situationreport,new,probable,2015-W14,0
BO,patientdatabase,new,confirmed,2015-W14,0
BO,patientdatabase,new,probable,2015-W14,0
BOMBALI,situationreport,new,confirmed,2015-W14,0
BOMBALI,situationreport,new,probable,2015-W14,0
BOMBALI,patientdatabase,new,confirmed,2015-W14,0
BOMBALI,patientdatabase,new,probable,2015-W14,0
BONTHE,situationreport,new,confirmed,2015-W14,0
BONTHE,situationreport,new,probable,2015-W14,0
BONTHE,patientdatabase,new,confirmed,2015-W14,0
BONTHE,patientdatabase,new,probable,2015-W14,0
KAILAHUN,situationreport,new,confirmed,2015-W14,0
KAILAHUN,situationreport,new,probable,2015-W14,0
KAILAHUN,patientdatabase,new,confirmed,2015-W14,0
KAILAHUN,patientdatabase,new,probable,2015-W14,0
KAMBIA,situationreport,new,confirmed,2015-W14,2
KAMBIA,situationreport,new,probable,2015-W14,0
KAMBIA,patientdatabase,new,confirmed,2015-W14,2
KAMBIA,patientdatabase,new,probable,2015-W14,1
KENEMA,situationreport,new,confirmed,2015-W14,0
KENEMA,situationreport,new,probable,2015-W14,0
KENEMA,patientdatabase,new,confirmed,2015-W14,0
KENEMA,patientdatabase,new,probable,2015-W14,0
KOINADUGU,situationreport,new,confirmed,2015-W14,0
KOINADUGU,situationreport,new,probable,2015-W14,0
KOINADUGU,patientdatabase,new,confirmed,2015-W14,0
KOINADUGU,patientdatabase,new,probable,2015-W14,0
KONO,situationreport,new,confirmed,2015-W14,0
KONO,situationreport,new,probable,2015-W14,0
KONO,patientdatabase,new,confirmed,2015-W14,0
KONO,patientdatabase,new,probable,2015-W14,0
MOYAMBA,situationreport,new,confirmed,2015-W14,0
MOYAMBA,situationreport,new,probable,2015-W14,0
MOYAMBA,patientdatabase,new,confirmed,2015-W14,0
MOYAMBA,patientdatabase,new,probable,2015-W14,0
PORT LOKO,situationreport,new,confirmed,2015-W14,1
PORT LOKO,situationreport,new,probable,2015-W14,0
PORT LOKO,patientdatabase,new,confirmed,2015-W14,1
PORT LOKO,patientdatabase,new,probable,2015-W14,0
PUJEHUN,situationreport,new,confirmed,2015-W14,0
PUJEHUN,situationreport,new,probable,2015-W14,0
PUJEHUN,patientdatabase,new,confirmed,2015-W14,0
PUJEHUN,patientdatabase,new,probable,2015-W14,0
TONKOLILI,situationreport,new,confirmed,2015-W14,0
TONKOLILI,situationreport,new,probable,2015-W14,0
TONKOLILI,patientdatabase,new,confirmed,2015-W14,0
TONKOLILI,patientdatabase,new,probable,2015-W14,0
WESTERN AREA RURAL,situationreport,new,confirmed,2015-W14,1
WESTERN AREA RURAL,situationreport,new,probable,2015-W14,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2015-W14,0
WESTERN AREA RURAL,patientdatabase,new,probable,2015-W14,6
WESTERN AREA URBAN,situationreport,new,confirmed,2015-W14,5
WESTERN AREA URBAN,situationreport,new,probable,2015-W14,0
