NodeName,City,StateCode,CountryCode,Lon,Lat
VCS,Con Dao,NULL,VN,106.63,10.37
VCT,Victoria,TX,US,-96.91,28.85
VDA,Ovda,NULL,IL,34.93,29.95
VDB,Fagernes,NULL,NO,9.33,61.08
VDC,Vitoria Da Conquista,BA,BR,-40.87,-14.88
VDE,Valverde,CI,ES,-17.88,27.81
VDH,Dong Hoi,NULL,VN,106.59,17.52
VDM,Viedma,RN,AR,-63.02,-40.85
VDS,Vadso,NULL,NO,29.85,70.06
VDZ,Valdez,AK,US,-146.24,61.13
VEE,Venetie,AK,US,-146.41,67.02
VEL,Vernal,UT,US,-109.51,40.44
VER,Veracruz,NULL,MX,-96.18,19.14
VFA,Victoria Falls,NULL,ZW,25.84,-18.09
VGA,Vijayawada,NULL,IN,80.8,16.53
VGO,Vigo,SP,ES,-8.63,42.22
VGZ,Villagarzon,NULL,CO,-76.72,1.07
VHC,Saurimo,NULL,AO,20.55,-9.75
VHM,Vilhelmina,NULL,SE,16.65,64.62
VHZ,Vahitahi,NULL,PF,-138.83,-18.58
VIE,Vienna,NULL,AT,16.56,48.12
VIG,El Vigia,NULL,VE,-71.65,8.63
VII,Vinh City,NULL,VN,105.63,18.7
VIJ,Virgin Gorda,NULL,VG,-64.43,18.45
VIL,Dakhla,NULL,MA,-15.94,23.71
VIS,Visalia,CA,US,-119.39,36.32
VIT,Vitoria,SP,ES,-2.5,42.83
VIX,Vitoria,ES,BR,-40.29,-20.26
VKG,Rach Gia,NULL,VN,105.08,10.08
VKO,Moscow,NULL,RU,37.29,55.6
VKT,Vorkuta,NULL,RU,63.98,67.48
VLC,Valencia,SP,ES,-0.47,39.49
VLD,Valdosta,GA,US,-83.28,30.78
VLI,Port Vila,NULL,VU,168.32,-17.7
VLL,Valladolid,SP,ES,-4.84,41.71
VLN,Valencia,NULL,VE,-67.92,10.15
VLS,Valesdir,NULL,VU,168.2,-16.8
VLY,Anglesey,NULL,GB,-4.53,53.25
VNO,Vilnius,NULL,LT,25.28,54.64
VNS,Varanasi,NULL,IN,82.85,25.45
VNX,Vilanculos,NULL,MZ,35.28,-22.02
VOG,Volgograd,NULL,RU,44.35,48.79
VOL,Volos,NULL,GR,22.93,39.38
VOZ,Voronezh,NULL,RU,39.23,51.81
VPE,Ongiva,NULL,AO,15.7,-17.05
VPS,Fort Walton Beach,FL,US,-86.55,30.5
VPY,Chimoio,NULL,MZ,33.48,-19.13
VQS,Vieques,NULL,PR,-65.49,18.13
VRA,Varadero,NULL,CU,-81.44,23.04
VRC,Virac,NULL,PH,124.2,13.58
VRK,Varkaus,NULL,FI,27.93,62.3
VRL,Vila Real,NULL,PT,-7.75,41.3
VRN,Verona,NULL,IT,10.91,45.4
VRY,Vaeroy,NULL,NO,12.68,67.67
VSA,Villahermosa,NULL,MX,-92.82,17.99
VSG,Lugansk,NULL,UA,39.33,48.57
VST,Stockholm,NULL,SE,16.63,59.59
VTE,Vientiane,NULL,LA,102.57,17.98
VTU,Las Tunas,NULL,CU,-76.95,20.97
VTZ,Vishakhapatnam,NULL,IN,83.23,17.73
VUP,Valledupar,NULL,CO,-73.25,10.44
VVC,Villavicencio,NULL,CO,-73.57,4.08
VVI,Santa Cruz,NULL,BO,-63.14,-17.65
VVO,Vladivostok,NULL,RU,132.14,43.38
VVZ,Illizi,NULL,DZ,8.55,26.53
VXC,Lichinga,NULL,MZ,35.25,-13.28
VXE,Sao Vicente,NULL,CV,-25.06,16.84
VXO,Vaxjo,NULL,SE,14.73,56.93
WAA,Wales,AK,US,-168.09,65.62
WAE,Wadi Ad Dawasir,NULL,SA,45.2,20.5
WAG,Wanganui,NULL,NZ,175.02,-39.96
WAT,Waterford,NULL,IE,-7.08,52.19
WAW,Warsaw,NULL,PL,20.97,52.17
WBB,Stebbins,AK,US,-162.29,63.52
WBM,Wapenamanda,NULL,PG,143.92,-5.62
WBQ,Beaver,AK,US,-147.41,66.36
WDH,Windhoek,NULL,NA,17.46,-22.49
WEF,Weifang,NULL,CN,119.11,36.64
WEH,Weihai,NULL,CN,122.24,37.19
WEI,Weipa,QLD,AU,141.92,-12.68
WGA,Wagga Wagga,NSW,AU,147.47,-35.16
WGP,Waingapu,NULL,ID,120.3,-9.67
WHK,Whakatane,NULL,NZ,176.92,-37.92
WIC,Wick,SC,GB,-3.09,58.46
WIL,Nairobi,NULL,KE,36.81,-1.32
WIN,Winton,QLD,AU,143.07,-22.35
WJR,Wajir,NULL,KE,40.6,1.77
WJU,Wonju,NULL,KR,127.95,37.43
WKA,Wanaka,NULL,NZ,169.24,-44.72
WKJ,Wakkanai,NULL,JP,141.8,45.4
WKK,Aleknagik,AK,US,-158.61,59.28
WLG,Wellington,NULL,NZ,174.81,-41.33
WLH,Walaha,NULL,VU,167.7,-15.42
WLK,Selawik,AK,US,-159.98,66.6
WLS,Wallis Island,NULL,WF,-176.17,-13.23
WMK,Meyers Chuck,AK,US,-132.18,55.73
WMN,Maroantsetra,NULL,MG,49.68,-15.43
WMO,White Mountain,AK,US,-163.41,64.69
WMX,Wamena,NULL,ID,138.93,-4.12
WNA,Napakiak,AK,US,-162.12,60.7
WNH,Wenshan ,NULL,CN,83,7.75
WNN,Wunnummin Lake,ON,CA,-89.17,52.92
WNP,Naga,NULL,PH,123.27,13.59
WNR,Windorah,QLD,AU,142.67,-25.42
WNS,Nawabshah,NULL,PK,68.39,26.22
WNZ,Wenzhou,NULL,CN,120.85,27.92
WPM,Wipim,NULL,PG,143.03,-8.82
WRE,Whangarei,NULL,NZ,174.36,-35.77
WRG,Wrangell,AK,US,-132.37,56.48
WRL,Worland,WY,US,-107.95,43.97
WRO,Wroclaw,NULL,PL,16.9,51.1
WRY,Westray,SC,GB,-2.95,59.35
WSN,South Naknek,AK,US,-156.93,58.72
WST,Westerly,RI,US,-71.81,41.35
WSZ,Westport,NULL,NZ,171.58,-41.74
WTK,Noatak,AK,US,-162.98,67.56
WTL,Tuntutuliak,AK,US,-162.63,60.35
WTP,Woitape,NULL,PG,147.25,-8.55
WUA,Wu Hai,NULL,CN,106.8,39.79
WUH,Wuhan,NULL,CN,114.21,30.78
WUS,Wuyishan,NULL,CN,117.97,27.72
WUU,Wau,NULL,SD,27.99,7.75
WUX,Wuxi,NULL,CN,120.42,31.49
WUZ,Wuzhou,NULL,CN,111.25,23.46
WVB,Walvis Bay,NULL,NA,14.52,-22.98
WWK,Wewak,NULL,PG,143.67,-3.58
WWP,Whale Pass,AK,US,-133.83,56.67
WWT,Newtok,AK,US,-164.65,60.92
WXN,Wanxian,NULL,CN,108.43,30.8
WYA,Whyalla,SA,AU,137.52,-33.05
WYS,West Yellowstone,MT,US,-111.1,44.69
XAP,Chapeco,SC,BR,-52.63,-27.09
XBE,Bearskin Lake,ON,CA,-90.98,53.95
XBJ,Birjand,NULL,IR,59.25,32.9
XCH,Christmas Island,NULL,CX,105.67,-10.5
XCR,Chalons Sur Marne,NULL,FR,4.2,48.77
XFN,Xiangfan,NULL,CN,112.29,32.15
XFW,Finkenwerder,NULL,DE,13.4,52.51
XGR,Kangiqsualujjuaq,QC,CA,-65.98,58.5
XIC,Xichang,NULL,CN,102.19,27.98
XIL,Xilinhot,NULL,CN,115.96,43.92
XIY,Xian,NULL,CN,108.76,34.44
XKH,Xieng Khouang,NULL,LA,103.37,19.3
XKS,Kasabonika,ON,CA,-88.65,53.52
XMH,Manihi,NULL,PF,-146.07,-14.44
XMN,Xiamen,NULL,CN,118.13,24.54
XMS,Macas,NULL,EC,-78.13,-2.32
XNA,Bentonville,AR,US,-94.3,36.28
XNN,Xining,NULL,CN,102.04,36.53
XQP,Quepos,NULL,CR,-84.13,9.44
XRY,Jerez De La Frontera,SP,ES,-6.06,36.75
XSC,South Caicos,NULL,TC,-71.53,21.52
XTG,Thargomindah,QLD,AU,143.77,-27.97
XUZ,Xuzhou,NULL,CN,117.55,34.05
YAA,Anahim Lake,BC,CA,-125.3,52.45
YAB,Arctic Bay,NU,CA,-85.18,73.03
YAC,Cat Lake,ON,CA,-91.82,51.72
YAG,Fort Frances,ON,CA,-93.45,48.65
YAK,Yakutat,AK,US,-139.66,59.51
YAM,Sault Ste. Marie,ON,CA,-84.5,46.49
YAP,"Yap, Caroline Islands",NULL,FM,138.09,9.5
YAT,Attawapiskat,ON,CA,-82.4,52.94
YAX,Angling Lake,ON,CA,-89.56,53.25
YAY,Saint Anthony,NL,CA,-55.58,51.37
YBB,Pelly Bay,NU,CA,-89.85,68.88
YBC,Baie Comeau,QC,CA,-68.27,49.2
YBG,Bagotville,QC,CA,-70.99,48.32
YBI,Black Tickle,NL,CA,-55.73,53.45
YBK,Baker Lake,NU,CA,-96.08,64.3
YBL,Campbell River,BC,CA,-125.27,49.95
YBP,Yibin,NULL,CN,104.54,28.8
YBX,Blanc Sablon,QC,CA,-57.22,51.43
YCB,Cambridge Bay,NU,CA,-105.13,69.1
YCD,Nanaimo,BC,CA,-123.87,49.05
YCG,Castlegar,BC,CA,-117.63,49.3
YCK,Colville Lake,NT,CA,-126.09,67.04
YCO,Kugluktuk/Coppermine,NU,CA,-115.08,67.83
YCS,Chesterfield Inlet,NU,CA,-90.72,63.33
YCU,Yuncheng,NULL,CN,110.99,35.02
YCY,Clyde River,NU,CA,-68.5,70.42
YDA,Dawson City,YT,CA,-139.12,64.04
YDF,Deer Lake,NL,CA,-57.4,49.21
YDP,Nain,NL,CA,-61.67,56.53
YDQ,Dawson Creek,BC,CA,-120.18,55.73
YEG,Edmonton,AB,CA,-113.58,53.31
YEI,Bursa,NULL,TR,29.55,40.23
YEK,Arviat,NU,CA,-94.05,61.12
YER,Fort Severn,ON,CA,-87.83,56.03
YES,Yasouj,NULL,IR,51.55,30.7
YEV,Inuvik,NT,CA,-133.5,68.31
YFA,Fort Albany,ON,CA,-81.59,52.24
YFB,Iqaluit,NU,CA,-68.54,63.75
YFC,Fredericton,NB,CA,-66.53,45.87
YFH,Fort Hope,ON,CA,-87.9,51.56
YFJ,Snare Lake,NT,CA,-114.08,64.19
YFO,Flin Flon,MB,CA,-101.68,54.68
YFS,Fort Simpson,NT,CA,-121.23,61.75
YFX,Fox Harbour,NL,CA,-55.68,52.37
YGG,Ganges Harbor,BC,CA,-123.5,48.85
YGH,Fort Good Hope,NT,CA,-128.65,66.27
YGJ,Yonago,NULL,JP,133.24,35.5
YGK,Kingston,ON,CA,-76.59,44.22
YGL,La Grande,QC,CA,-77.71,53.63
YGP,Gaspe,QC,CA,-64.48,48.77
YGR,Iles De La Madeleine,QC,CA,-61.9,47.37
YGT,Igloolik,NU,CA,-81.82,69.4
YGV,Havre St. Pierre,QC,CA,-63.58,50.25
YGW,Kuujjuarapik,QC,CA,-77.77,55.28
YGX,Gillam,MB,CA,-94.7,56.35
YGZ,Grise Fiord,NU,CA,-82.96,76.42
YHA,Port Hope Simpson,NL,CA,-56.3,52.53
YHD,Dryden,ON,CA,-92.83,49.78
YHG,Charlottetown,NL,CA,-56.1,52.77
YHI,Holman,NT,CA,-117.72,70.72
YHK,Gjoa Haven,NU,CA,-95.95,68.63
YHM,Hamilton,ON,CA,-79.93,43.16
YHO,Hopedale,NL,CA,-60.23,55.45
YHP,Poplar Hill,ON,CA,-94.3,52.08
YHR,Chevery,QC,CA,-59.5,50.5
YHU,Montreal,QC,CA,-73.6,45.5
YHY,Hay River,NT,CA,-115.78,60.85
YHZ,Halifax,NS,CA,-63.51,44.88
YIF,Pakuashipi,QC,CA,-58.67,51.22
YIH,Yichang,NULL,CN,111.48,30.55
YIK,Ivujivik,QC,CA,-76.08,62.42
YIN,Yining,NULL,CN,81.33,43.95
YIO,Pond Inlet,NU,CA,-78,72.68
YIW,Yiwu,NULL,CN,120.03,29.34
YJT,Stephenville,NL,CA,-58.55,48.53
YKA,Kamloops,BC,CA,-120.44,50.71
YKF,Kitchener,ON,CA,-80.48,43.45
YKG,Kangirsuk,QC,CA,-70,60.02
YKL,Schefferville,QC,CA,-64.82,54.78
YKM,Yakima,WA,US,-120.54,46.57
YKQ,Waskaganish,QC,CA,-78.75,51.49
YKS,Yakutsk,NULL,RU,129.75,62.09
YKT,Klemtu,BC,CA,-128.52,52.6
YKU,Chisasibi,QC,CA,-78.92,53.81
YLC,Kimmirut/Lake Harbour,NU,CA,-69.88,62.85
YLE,Wha Ti/Lac La Martre,NT,CA,-117.27,63.15
YLH,Lansdowne House,ON,CA,-87.93,52.18
YLL,Lloydminster,AB,CA,-110.07,53.31
YLW,Kelowna,BC,CA,-119.38,49.95
YMH,Marys Harbour',NL,CA,-55.83,52.3
YMK,Mys-Kamenny,NULL,RU,73.6,68.47
YMM,Fort McMurray,AB,CA,-111.22,56.66
YMN,Makkovik,NL,CA,-59.17,55.17
YMO,Moosonee,ON,CA,-80.6,51.29
YMT,Chibougamau,QC,CA,-74.37,49.92
YNA,Natashquan,QC,CA,-61.8,50.18
YNB,Yanbu,NULL,SA,38.06,24.14
YNC,Wemindji,QC,CA,-78.82,53
YNG,Youngstown,OH,US,-80.67,41.26
YNJ,Yanji,NULL,CN,129.44,42.89
YNO,North Spirit Lake,ON,CA,-92.42,52.5
YNP,Natuashish,NL,CA,-61.18,55.91
YNS,Nemiscau,QC,CA,-76.74,49.74
YNT,Yantai,NULL,CN,121.37,37.41
YNZ,Yancheng,NULL,CN,120.13,33.39
YOC,Old Crow,YT,CA,-139.83,67.58
YOD,Cold Lake,AB,CA,-110.25,54.47
YOJ,High Level,AB,CA,-117.17,58.62
YOP,Rainbow Lake,AB,CA,-119.4,58.5
YOW,Ottawa,ON,CA,-75.67,45.32
YPC,Paulatuk,NT,CA,-124.07,69.36
YPH,Inukjuak,QC,CA,-78.17,58.43
YPJ,Aupaluk,QC,CA,-69.67,59.3
YPL,Pickle Lake,ON,CA,-90.21,51.21
YPM,Pikangikum,ON,CA,-93.97,51.82
YPO,Peawanuk,ON,CA,-85.43,54.98
YPR,Prince Rupert,BC,CA,-130.44,54.29
YPW,Powell River,BC,CA,-124.5,49.82
YPX,Povungnituk,QC,CA,-77.17,60.03
YPY,Fort Chipewyan,AB,CA,-111.12,58.76
YQB,Quebec,QC,CA,-71.38,46.79
YQC,Quaqtaq,QC,CA,-69.63,61.33
YQD,The Pas,MB,CA,-101.1,53.97
YQG,Windsor,ON,CA,-82.96,42.27
YQI,Yarmouth,NS,CA,-66.08,43.83
YQK,Kenora,ON,CA,-94.36,49.79
YQL,Lethbridge,AB,CA,-112.79,49.63
YQM,Moncton,NB,CA,-64.68,46.1
YQQ,Comox,BC,CA,-124.91,49.71
YQR,Regina,SK,CA,-104.66,50.43
YQT,Thunder Bay,ON,CA,-89.31,48.37
YQU,Grande Prairie,AB,CA,-118.87,55.18
YQX,Gander,NL,CA,-54.56,48.95
YQY,Sydney,NS,CA,-60.05,46.17
YQZ,Quesnel,BC,CA,-122.51,53.03
YRA,Rae Lakes,NT,CA,-117.35,64.12
YRB,Resolute,NU,CA,-94.97,74.72
YRF,Cartwright,NL,CA,-57.04,53.68
YRG,Rigolet,NL,CA,-58.42,54.33
YRJ,Roberval,QC,CA,-72.22,48.52
YRL,Red Lake,ON,CA,-93.8,51.07
YRT,Rankin Inlet,NU,CA,-92.1,62.81
YSB,Sudbury,ON,CA,-80.8,46.62
YSG,Lutselke/Snowdrift,NT,CA,-110.08,62.42
YSJ,Saint John,NB,CA,-65.89,45.33
YSK,Sanikiluaq,NU,CA,-79.22,56.55
YSM,Fort Smith,NT,CA,-111.97,60.02
YSO,Postville,NL,CA,-59.97,54.92
YSR,Nanisivik,NU,CA,-84.5,73.75
YSY,Sachs Harbour,NT,CA,-125.24,71.99
YTE,Cape Dorset,NU,CA,-76.53,64.23
YTF,Alma,QC,CA,-71.67,48.53
YTH,Thompson,MB,CA,-97.86,55.8
YTL,Big Trout,ON,CA,-89.89,53.82
YTM,Mont Tremblant,QC,CA,-74.76,46.52
YTQ,Tasiujuaq,QC,CA,-69.92,53.67
YTS,Timmins,ON,CA,-81.37,48.57
YTZ,Toronto,ON,CA,-79.4,43.63
YUB,Tuktoyaktuk,NT,CA,-133.03,69.44
YUD,Umiujag,QC,CA,-76.55,56.55
YUL,Montreal,QC,CA,-73.75,45.46
YUM,Yuma,AZ,US,-114.6,32.67
YUS,Yushu ,NULL,CN,97.13,32.83
YUT,Repulse Bay,NU,CA,-86.25,66.53
YUX,Hall Beach,NU,CA,-81.25,68.78
YUY,Rouyn,QC,CA,-78.83,48.21
YVB,Bonaventure,QC,CA,-65.48,48.05
YVM,Broughton Island,NU,CA,-63.83,67.58
YVO,Val DOr',QC,CA,-77.79,48.05
YVP,Kuujjuaq,QC,CA,-68.42,58.1
YVQ,Norman Wells,NT,CA,-126.79,65.28
YVR,Vancouver,BC,CA,-123.18,49.19
YVZ,Deer Lake,ON,CA,-94.5,52.67
YWB,Kangiqsujuaq,QC,CA,-71.95,61.6
YWG,Winnipeg,MB,CA,-97.23,49.9
YWH,Victoria,BC,CA,-123.37,48.42
YWJ,Deline,NT,CA,-123.5,65.17
YWK,Wabush,NL,CA,-66.87,52.93
YWL,Williams Lake,BC,CA,-122.04,52.18
YWM,Williams Harbour,NL,CA,-56.01,52.34
YWP,Webequie,ON,CA,-87.37,52.96
YXC,Cranbrook,BC,CA,-115.79,49.61
YXE,Saskatoon,SK,CA,-106.69,52.17
YXH,Medicine Hat,AB,CA,-110.72,50.02
YXJ,Fort St. John,BC,CA,-120.73,56.25
YXL,Sioux Lookout,ON,CA,-91.9,50.12
YXN,Whale Cove,NU,CA,-92.6,62.23
YXP,Pangnirtung,NU,CA,-65.73,66.13
YXS,Prince George,BC,CA,-122.67,53.88
YXT,Terrace,BC,CA,-128.57,54.47
YXU,London,ON,CA,-81.15,43.03
YXX,Abbotsford,BC,CA,-122.36,49.03
YXY,Whitehorse,YT,CA,-135.07,60.72
YYB,North Bay,ON,CA,-79.43,46.36
YYC,Calgary,AB,CA,-114.01,51.13
YYD,Smithers,BC,CA,-127.18,54.83
YYE,Fort Nelson,BC,CA,-122.58,58.83
YYF,Penticton,BC,CA,-119.6,49.46
YYG,Charlottetown,PE,CA,-63.13,46.29
YYH,Taloyoak,NU,CA,-93.52,69.53
YYJ,Victoria,BC,CA,-123.43,48.64
YYQ,Churchill,MB,CA,-94.07,58.75
YYR,Goose Bay,NL,CA,-60.41,53.31
YYT,St. Johns',NL,CA,-52.74,47.61
YYU,Kapuskasing,ON,CA,-82.47,49.41
YYY,Mont Joli,QC,CA,-68.2,48.6
YYZ,Toronto,ON,CA,-79.61,43.68
YZF,Yellowknife,NT,CA,-114.44,62.47
YZG,Salluit,QC,CA,-75.63,62.2
YZP,Sandspit,BC,CA,-131.81,53.25
YZR,Sarnia,ON,CA,-82.31,43
YZS,Coral Harbour,NU,CA,-83.37,64.2
YZT,Port Hardy,BC,CA,-127.36,50.68
YZV,Sept-Iles,QC,CA,-66.26,50.22
YZZ,Trail,BC,CA,-117.6,49.07
ZAD,Zadar,NULL,HR,15.36,44.1
ZAG,Zagreb,NULL,HR,16.06,45.73
ZAH,Zahedan,NULL,IR,60.9,29.48
ZAJ,Zaranj,NULL,AF,61.98,31.1
ZAL,Valdivia,NULL,CL,-73.24,-39.79
ZAM,Zamboanga,NULL,PH,122.06,6.92
ZAT,Zhaotong,NULL,CN,103.8,27.32
ZAZ,Zaragoza,SP,ES,-1.01,41.66
ZBF,Bathurst,NB,CA,-65.74,47.63
ZBL,Biloela,QLD,AU,150.52,-24.4
ZBR,Chah-Bahar,NULL,IR,60.38,25.44
ZCL,Zacatecas,NULL,MX,-102.55,22.8
ZCO,Temuco,NULL,CL,-72.64,-38.77
ZEL,Bella Bella,BC,CA,-128.1,52.17
ZEM,East Main,QC,CA,-78.52,52.25
ZFM,Fort McPherson,NT,CA,-134.95,67.48
ZFN,Tulita/Fort Norman,NT,CA,-125.57,64.92
ZGS,Gethsemani,QC,CA,-60.67,50.33
ZGU,Gaua,NULL,VU,167.59,-14.22
ZHA,Zhanjiang,NULL,CN,110.36,21.21
ZHY,Zhongwei ,NULL,CN,105.17,37.52
ZIG,Ziguinchor,NULL,SN,-16.28,12.56
ZIH,Ixtapa/Zihuatanejo,NULL,MX,-101.46,17.61
ZKE,Kaschechewan,ON,CA,-81.33,52.33
ZKG,Kegaska,QC,CA,-61.29,50.19
ZLO,Manzanillo,NULL,MX,-104.35,19.11
ZLT,La Tabatiere,QC,CA,-58.98,50.83
ZMT,Masset,BC,CA,-132.15,54.02
ZNE,Newman,WA,AU,119.8,-23.42
ZNZ,Zanzibar,NULL,TZ,39.22,-6.22
ZOS,Osorno,NULL,CL,-73.06,-40.61
ZPB,Sachigo Lake,ON,CA,-92.2,53.89
ZPC,Pucon,NULL,CL,-71.63,-39.76
ZQN,Queenstown,NULL,NZ,168.74,-45.02
ZQW,Zweibrucken,NULL,DE,7.4,49.21
ZRH,Zurich,NULL,CH,8.56,47.45
ZRJ,Round Lake,ON,CA,-91.32,52.95
ZSA,San Salvador,NULL,BS,-74.53,24.06
ZSE,Saint Pierre de la Reunion,NULL,RE,55.48,-21.33
ZSJ,Sandy Lake,ON,CA,-93.23,53.03
ZTA,Tureira,NULL,PF,-138.5,-20.82
ZTB,Tete-A-La Baleine,QC,CA,-59.33,50.72
ZTH,Zakinthos,NULL,GR,20.89,37.76
ZTU,Zaqatala ,NULL,AZ,46.67,41.56
ZUH,Zhuhai,NULL,CN,113.37,22.01
ZUM,Churchill Falls,NL,CA,-64.11,53.56
ZVK,Savannakhet,NULL,LA,104.76,16.55
ZYL,Sylhet,NULL,BD,91.87,24.96
ZZU,Mzuzu,NULL,MW,34.01,-11.44
