Location,Country,Region/City,Disease,Species,Feed Language,HM Alert ID,Headline,URL,Issue Date,Alert Tag,New SC,New SD,New CC,New CD,Cumulative SC,Cumulative SD,Cumulative CC,Cumulative CD,RO,Feed Name,Report Source - Primary,Secondary Report Source
Guinea,Guinea,,Ebola,Humans,,2632442,"PRO/AH/EDR> Ebola virus disease - West Africa (99): WHO, Sierra Leone, Liberia",http://promedmail.org/direct.php?id=20140724.2632442,24/07/14 15:20,No Tag,5,4,,,415,314,304,204,,ProMED Mail,"WHO/AFRO, Epidemic & Pandemic Alert and Response (EPR), Outbreak News [edited]",
Liberia,Liberia,,Ebola,Humans,,2632442,"PRO/AH/EDR> Ebola virus disease - West Africa (99): WHO, Sierra Leone, Liberia",http://promedmail.org/direct.php?id=20140724.2632442,24/07/14 15:20,No Tag,28,11,,,224,127,77,56,,ProMED Mail,"WHO/AFRO, Epidemic & Pandemic Alert and Response (EPR), Outbreak News [edited]",
Sierra Leone,Sierra Leone,,Ebola,Humans,,2632442,"PRO/AH/EDR> Ebola virus disease - West Africa (99): WHO, Sierra Leone, Liberia",http://promedmail.org/direct.php?id=20140724.2632442,24/07/14 15:20,No Tag,12,13,,,454,219,405,182,,ProMED Mail,"WHO/AFRO, Epidemic & Pandemic Alert and Response (EPR), Outbreak News [edited]",
Sierra Leone,Sierra Leone,,Ebola,Humans,,2632442,"PRO/AH/EDR> Ebola virus disease - West Africa (99): WHO, Sierra Leone, Liberia",http://promedmail.org/direct.php?id=20140724.2632442,24/07/14 15:20,No Tag,,,,,,,427,144,,ProMED Mail,"Ministry of Health and Sanitation, Sierra Leone via SUBMIT INFO tab at top of ProMED-mail home page [edited]",
Nigeria,Nigeria,,Ebola,Humans,,2632831,"PRO/AH/EDR> Ebola virus disease - West Africa (98): Nigeria susp, alert",http://promedmail.org/direct.php?id=20140724.2632831,24/07/14 14:04,No Tag,1,,,,,,,,,ProMED Mail,Nairaland Forum [edited],
Cote d'Ivoire,Cote d'Ivoire,,Ebola,Humans,,2633437,"PRO/AH/EDR> Ebola virus disease - West Africa (100): Cote d'Ivoire, Tanzania, Nigeria alerts",http://promedmail.org/direct.php?id=20140724.2633437,24/07/14 17:11,No Tag,,,,,,,,,,ProMED Mail,,
Tanzania,Tanzania,,Ebola,Humans,,2633437,"PRO/AH/EDR> Ebola virus disease - West Africa (100): Cote d'Ivoire, Tanzania, Nigeria alerts",http://promedmail.org/direct.php?id=20140724.2633437,24/07/14 17:11,No Tag,,,,,,,,,,ProMED Mail,,
Nigeria,Nigeria,,Ebola,Humans,,2633437,"PRO/AH/EDR> Ebola virus disease - West Africa (100): Cote d'Ivoire, Tanzania, Nigeria alerts",http://promedmail.org/direct.php?id=20140724.2633437,24/07/14 17:11,No Tag,,,,,,,,,,ProMED Mail,,
Nigeria,Nigeria,,Ebola,Humans,,2636095,"PRO/AH/EDR> Ebola virus disease - West Africa (101): Nigeria ex Liberia, WHO, Sierra Leone",http://promedmail.org/direct.php?id=20140726.2636095,26/07/14 03:56,No Tag,,,,,1,,,,,ProMED Mail,AP [edited],
Liberia,Liberia,,Ebola,Humans,,2636095,"PRO/AH/EDR> Ebola virus disease - West Africa (101): Nigeria ex Liberia, WHO, Sierra Leone",http://promedmail.org/direct.php?id=20140726.2636095,26/07/14 03:56,No Tag,,,,,,,,,,ProMED Mail,,
Sierra Leone,Sierra Leone,,Ebola,Humans,,2636095,"PRO/AH/EDR> Ebola virus disease - West Africa (101): Nigeria ex Liberia, WHO, Sierra Leone",http://promedmail.org/direct.php?id=20140726.2636095,26/07/14 03:56,No Tag,,,,,,,435,146,,ProMED Mail,"Ministry of Health and Sanitation, Sierra Leone [edited]",
Nigeria,Nigeria,,Ebola,Humans,,2636858,"PRO/AH/EDR> Ebola virus disease - West Africa (102): Nigeria, Sierra Leone, drugs, vaccine",http://promedmail.org/direct.php?id=20140726.2636858,26/07/14 12:03,No Tag,,,,,,,,1,,ProMED Mail,Linda Ikeji's Blog [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,2636858,"PRO/AH/EDR> Ebola virus disease - West Africa (102): Nigeria, Sierra Leone, drugs, vaccine",http://promedmail.org/direct.php?id=20140726.2636858,26/07/14 12:03,No Tag,,,,,,,450,152,,ProMED Mail,"Ministry of Health and Sanitation [MOHS], Sierra Leone via SUBMIT INFO tab at top of ProMED-mail home page [edited]",
Liberia,Libera,,Ebola,Humans,,2637578,"PRO/AH/EDR> Ebola virus disease - West Africa (103): Liberia, Sierra Leone",http://promedmail.org/direct.php?id=20140727.2637578,27/07/14 04:20,No Tag,,,1,1,,,,,,ProMED Mail,Associated Press [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,2637578,"PRO/AH/EDR> Ebola virus disease - West Africa (103): Liberia, Sierra Leone",http://promedmail.org/direct.php?id=20140727.2637578,27/07/14 04:20,No Tag,,,,,,,458,153,,ProMED Mail,"Ministry of Health and Sanitation, Sierra Leone [edited]",
Guinea,Guinea,,Ebola,Humans,,2638658,"PRO/AH/EDR> Ebola virus disease - West Africa (104): WHO, Nigeria, Togo alert, Sierra Leone",http://promedmail.org/direct.php?id=20140727.2638658,27/07/14 17:43,No Tag,12,5,,,427,319,311,208,,ProMED Mail,WHO Regional Office for Africa [edited],
Liberia,Liberia,,Ebola,Humans,,2638658,"PRO/AH/EDR> Ebola virus disease - West Africa (104): WHO, Nigeria, Togo alert, Sierra Leone",http://promedmail.org/direct.php?id=20140727.2638658,27/07/14 17:43,No Tag,25,2,,,249,129,84,60,,ProMED Mail,WHO Regional Office for Africa [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,2638658,"PRO/AH/EDR> Ebola virus disease - West Africa (104): WHO, Nigeria, Togo alert, Sierra Leone",http://promedmail.org/direct.php?id=20140727.2638658,27/07/14 17:43,No Tag,71,5,,,525,224,419,188,,ProMED Mail,WHO Regional Office for Africa [edited],
Liberia,Liberia,,Ebola,Humans,,2640090,"PRO/AH/EDR> Ebola virus disease - West Africa (105): Guinea, Nigeria, Liberia, Sierra Leone",http://promedmail.org/direct.php?id=20140728.2640090,28/07/14 19:19,No Tag,,,,,,,,,,ProMED Mail,,
Nigeria,Nigeria,,Ebola,Humans,,2640090,"PRO/AH/EDR> Ebola virus disease - West Africa (105): Guinea, Nigeria, Liberia, Sierra Leone",http://promedmail.org/direct.php?id=20140728.2640090,28/07/14 19:19,No Tag,,,,,,,,,,ProMED Mail,,
Sierra Leone,Sierra Leone,,Ebola,Humans,,2640090,"PRO/AH/EDR> Ebola virus disease - West Africa (105): Guinea, Nigeria, Liberia, Sierra Leone",http://promedmail.org/direct.php?id=20140728.2640090,28/07/14 19:19,No Tag,,,,,,,,,,ProMED Mail,,
Guinea,Guinea,,Ebola,Humans,,2640090,"PRO/AH/EDR> Ebola virus disease - West Africa (105): Guinea, Nigeria, Liberia, Sierra Leone",http://promedmail.org/direct.php?id=20140728.2640090,28/07/14 19:19,No Tag,,,,,,,,,,ProMED Mail,,
Sierra Leone,Sierra Leone,,Ebola,Humans,,2644117,"PRO/AH/EDR> Ebola virus disease - West Africa (106): Nigeria, Liberia, Sierra Leone, Guinea",http://promedmail.org/direct.php?id=20140729.2644117,29/07/14 21:49,No Tag,,,,,525,224,,,,ProMED Mail,Doctors Without Borders/Medecins Sans Frontieres (MSF) [edited],
Hong Kong,China,,Ebola,Humans,,2645280,"PRO/AH/EDR> Undiagnosed illness - China: (HK) ex Kenya, EVD susp",http://promedmail.org/direct.php?id=20140730.2645280,30/07/14 13:25,No Tag,1,,,,,,,,,ProMED Mail,"Phoenix [in Chinese, machine trans., edited]",
Guinea,Guinea,,Ebola,Humans,,2646645,"PRO/AH/EDR> Ebola virus disease - West Africa (107): WHO, China & UK NOT, Nigeria, airlines",http://promedmail.org/direct.php?id=20140730.2646645,30/07/14 23:54,No Tag,12,5,,,460,339,336,,,ProMED Mail,WHO/AFRO [edited],
Liberia,Liberia,,Ebola,Humans,,2646645,"PRO/AH/EDR> Ebola virus disease - West Africa (107): WHO, China & UK NOT, Nigeria, airlines",http://promedmail.org/direct.php?id=20140730.2646645,30/07/14 23:54,No Tag,25,2,,,329,156,100,,,ProMED Mail,WHO/AFRO [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,2646645,"PRO/AH/EDR> Ebola virus disease - West Africa (107): WHO, China & UK NOT, Nigeria, airlines",http://promedmail.org/direct.php?id=20140730.2646645,30/07/14 23:54,No Tag,71,5,,,533,233,473,,,ProMED Mail,WHO/AFRO [edited],
Nigeria,Nigeria,,Ebola,Humans,,2646645,"PRO/AH/EDR> Ebola virus disease - West Africa (107): WHO, China & UK NOT, Nigeria, airlines",http://promedmail.org/direct.php?id=20140730.2646645,30/07/14 23:54,No Tag,,,,,,1,,,,ProMED Mail,WHO/AFRO [edited],
Liberia,Liberia,,Ebola,Humans,,2650008,"PRO/AH/EDR> Ebola virus disease - West Africa (108): WHO, situation, Guinea-Bissau alert",http://promedmail.org/direct.php?id=20140731.2650008,31/07/14 22:19,No Tag,,,,,,,,,,ProMED Mail,,
Sierra Leone,Sierra Leone,,Ebola,Humans,,2652884,"PRO/AH/EDR> Ebola virus disease - West Africa (110): WHO, Sierra Leone, Liberia, MSF, alerts",http://promedmail.org/direct.php?id=20140801.2652884,01/08/14 22:56,No Tag,6,5,5,,,,,,,ProMED Mail,Awoko,
Liberia,Liberia,,Ebola,Humans,,2652884,"PRO/AH/EDR> Ebola virus disease - West Africa (110): WHO, Sierra Leone, Liberia, MSF, alerts",http://promedmail.org/direct.php?id=20140801.2652884,01/08/14 22:56,No Tag,,,,,,,,,,ProMED Mail,,
Sierra Leone,Sierra Leone,,Ebola,Humans,,2652930,"PRO/AH/EDR> Ebola virus disease - West Africa (109): Sierra Leone, MOH statement",http://promedmail.org/direct.php?id=20140801.2652930,01/08/14 20:29,No Tag,,,,,,,526,189,,ProMED Mail,Sidie Yahya Tunis (ProMED Contributor),
Sierra Leone,Sierra Leone,,Ebola,Humans,,2655022,"PRO/AH/EDR> Ebola virus disease - West Africa (111): WHO, Sierra Leone, vaccine, screening",http://promedmail.org/direct.php?id=20140802.2655022,02/08/14 22:24,No Tag,,,,,533,,473,233,,ProMED Mail,WHO Global Alert and Response Disease Outbreak News,
Guinea,Guinea,,Ebola,Humans,,2655022,"PRO/AH/EDR> Ebola virus disease - West Africa (111): WHO, Sierra Leone, vaccine, screening",http://promedmail.org/direct.php?id=20140802.2655022,02/08/14 22:24,No Tag,,,,,460,,336,339,,ProMED Mail,WHO Global Alert and Response Disease Outbreak News,
Liberia,Liberia,,Ebola,Humans,,2655022,"PRO/AH/EDR> Ebola virus disease - West Africa (111): WHO, Sierra Leone, vaccine, screening",http://promedmail.org/direct.php?id=20140802.2655022,02/08/14 22:24,No Tag,,,,,329,,100,156,,ProMED Mail,WHO Global Alert and Response Disease Outbreak News,
United States,United States,,Ebola,Humans,,2656749,"PRO/AH/EDR> Ebola virus disease - West Africa (112): WHO, USA case repatriated, more",http://promedmail.org/direct.php?id=20140803.2656749,03/08/14 21:11,No Tag,,,,,,,2,,,ProMED Mail,Vox,
Sierra Leone,Sierra Leone,,Ebola,Humans,,2656749,"PRO/AH/EDR> Ebola virus disease - West Africa (112): WHO, USA case repatriated, more",http://promedmail.org/direct.php?id=20140803.2656749,03/08/14 21:11,No Tag,17,9,,,574,,507,252,,ProMED Mail,WHO/AFRO,
Guinea,Guinea,,Ebola,Humans,,2656749,"PRO/AH/EDR> Ebola virus disease - West Africa (112): WHO, USA case repatriated, more",http://promedmail.org/direct.php?id=20140803.2656749,03/08/14 21:11,No Tag,5,3,,,472,,337,346,,ProMED Mail,WHO/AFRO,
Liberia,Liberia,,Ebola,Humans,,2656749,"PRO/AH/EDR> Ebola virus disease - West Africa (112): WHO, USA case repatriated, more",http://promedmail.org/direct.php?id=20140803.2656749,03/08/14 21:11,No Tag,31,46,,,391,,109,227,,ProMED Mail,WHO/AFRO,
Nigeria,Nigeria,,Ebola,Humans,,2656749,"PRO/AH/EDR> Ebola virus disease - West Africa (112): WHO, USA case repatriated, more",http://promedmail.org/direct.php?id=20140803.2656749,03/08/14 21:11,No Tag,2,,,,3,1,,,,ProMED Mail,WHO/AFRO,
Nigeria,Nigeria,,Ebola,Humans,,2658338,"PRO/AH/EDR> Ebola virus disease - West Africa (113): Nigeria, 2nd case",http://promedmail.org/direct.php?id=20140804.2658338,04/08/14 12:32,No Tag,,,,,,,2,,,ProMED Mail,ABC News,
"New York City, New York State, United States",United States,,Ebola,Humans,,2659805,PRO/AH/EDR> Ebola virus disease - West Africa (114): USA (NYC) susp. more,http://promedmail.org/direct.php?id=20140804.2659805,04/08/14 21:43,No Tag,1,,,,,,,,,ProMED Mail,CNN,
Nigeria,Nigeria,,Ebola,Humans,,2659805,PRO/AH/EDR> Ebola virus disease - West Africa (114): USA (NYC) susp. more,http://promedmail.org/direct.php?id=20140804.2659805,04/08/14 21:43,No Tag,2,,,,8,,,,,ProMED Mail,Prison Planet,
Morocco,Morocco,,Ebola,Humans,,2661180,"PRO/AH/EDR> Ebola virus disease - West Africa (115): Morocco susp, Nigeria appeal, WHO",http://promedmail.org/direct.php?id=20140805.2661180,05/08/14 09:44,No Tag,,1,,,,,,,,ProMED Mail,CIDRAP,
Nigeria,Nigeria,,Ebola,Humans,,2661180,"PRO/AH/EDR> Ebola virus disease - West Africa (115): Morocco susp, Nigeria appeal, WHO",http://promedmail.org/direct.php?id=20140805.2661180,05/08/14 09:44,No Tag,,,,,,,2,,,ProMED Mail,Patrick M Nguku (ProMED Contributor),
Nigeria,Nigeria,,Ebola,Humans,,2663054,"PRO/AH/EDR> Ebola virus disease - West Africa (116): Morocco NOT, Nigeria, bushmeat, more",http://promedmail.org/direct.php?id=20140805.2663054,05/08/14 21:39,No Tag,,,1,,,,,,,ProMED Mail,Channels TV,
Nigeria,Nigeria,,Ebola,Humans,,2666073,"PRO/AH/EDR> Ebola virus disease - West Africa (117): WHO, Nigeria, Liberia, drug, more",http://promedmail.org/direct.php?id=20140806.2666073,06/08/14 21:26,No Tag,5,,,,9,1,,,,ProMED Mail,WHO Disease Outbreak News,
Liberia,Liberia,,Ebola,Humans,,2666073,"PRO/AH/EDR> Ebola virus disease - West Africa (117): WHO, Nigeria, Liberia, drug, more",http://promedmail.org/direct.php?id=20140806.2666073,06/08/14 21:26,No Tag,48,27,,,516,,143,282,,ProMED Mail,WHO Disease Outbreak News,
Liberia,Liberia,,Ebola,Humans,,2669718,"PRO/AH/EDR> Ebola virus disease - West Africa (118): Liberia, Sierra Leone, CDC, drugs",http://promedmail.org/direct.php?id=20140807.2669718,07/08/14 21:55,No Tag,,,,,,,,,,ProMED Mail,,
Sierra Leone,Sierra Leone,,Ebola,Humans,,2673098,"PRO/AH/EDR> Ebola virus disease - West Africa (120): MSF, Sierra Leone, drug, PAHO, aid",http://promedmail.org/direct.php?id=20140808.2673098,08/08/14 23:27,No Tag,,,,,691,280,,,,ProMED Mail,New York Times,
Guinea,Guinea,,Ebola,Humans,,2674333,"PRO/AH/EDR> Ebola virus disease - West Africa (121): WHO, Nigeria emergency, more",http://promedmail.org/direct.php?id=20140809.2674333,09/08/14 11:24,No Tag,,4,,,495,,355,367,,ProMED Mail,WHO Global Alert and Response Disease Outbreak News,
Liberia,Liberia,,Ebola,Humans,,2674333,"PRO/AH/EDR> Ebola virus disease - West Africa (121): WHO, Nigeria emergency, more",http://promedmail.org/direct.php?id=20140809.2674333,09/08/14 11:24,No Tag,38,12,,,554,,148,294,,ProMED Mail,WHO Global Alert and Response Disease Outbreak News,
Sierra Leone,Sierra Leone,,Ebola,Humans,,2674333,"PRO/AH/EDR> Ebola virus disease - West Africa (121): WHO, Nigeria emergency, more",http://promedmail.org/direct.php?id=20140809.2674333,09/08/14 11:24,No Tag,26,12,,,717,,631,298,,ProMED Mail,WHO Global Alert and Response Disease Outbreak News,
Nigeria,Nigeria,,Ebola,Humans,,2674333,"PRO/AH/EDR> Ebola virus disease - West Africa (121): WHO, Nigeria emergency, more",http://promedmail.org/direct.php?id=20140809.2674333,09/08/14 11:24,No Tag,4,1,,,13,,,2,,ProMED Mail,WHO Global Alert and Response Disease Outbreak News,
Sierra Leone,Sierra Leone,,Ebola,Humans,,2675385,PRO/AH> Ebola virus disease - West Africa (122): Sierra Leone lessons learned,http://promedmail.org/direct.php?id=20140809.2675385,09/08/14 22:04,No Tag,,,,,,,,,,ProMED Mail,,
Liberia,Liberia,,Ebola,Humans,,2694748,"PRO/AH/EDR> Ebola virus disease - West Africa (128): WHO, toll, Liberia, drug, more",http://promedmail.org/direct.php?id=20140816.2694748,16/08/14 09:24,No Tag,,,,,,,,,,ProMED Mail,,
Nigeria,Nigeria,,Ebola,Humans,,2696764,"PRO/AH/EDR> Ebola virus disease - West Africa (129): Nigeria, prevention, more",http://promedmail.org/direct.php?id=20140816.2696764,16/08/14 22:21,No Tag,,,,,,,1,,,ProMED Mail,Premium Times Nigeria,
Liberia,Liberia,,Ebola,Humans,,2701063,"PRO/AH/EDR> Ebola virus disease - West Africa (130): Nigeria, Liberia, more: corr.",http://promedmail.org/direct.php?id=20140818.2701063,18/08/14 19:44,No Tag,,,,,,413,,,,ProMED Mail,CBS News,
DR Congo,DR Congo,,Ebola,Humans,,2708860,"PRO/AH/EDR> Ebola virus disease - Congo, DR (02): (ET): suspected",http://promedmail.org/direct.php?id=20140820.2708860,20/08/14 22:40,No Tag,,10,,,,,,,,ProMED Mail,Reuters,
DR Congo,DR Congo,,Ebola,Humans,,2713435,PRO/AH/EDR> Ebola virus disease - Congo DR (03): (ET): susp. RFI,http://promedmail.org/direct.php?id=20140822.2713435,22/08/14 10:43,No Tag,,,,,592,70,,,,ProMED Mail,Reuters,
Nigeria,Nigeria,,Ebola,Humans,,2715257,"PRO/AH/EDR> Ebola virus disease - West Africa (135): WHO, Nigeria, recovery, more",http://promedmail.org/direct.php?id=20140822.2715257,22/08/14 23:07,No Tag,2,,,,16,5,4,1,,ProMED Mail,SaharaReporters,
Nigeria,Nigeria,,Ebola,Humans,,2717179,"PRO/AH/EDR> Ebola virus disease - West Africa (136): Nigeria, Sierra Leone, Liberia, more",http://promedmail.org/direct.php?id=20140823.2717179,23/08/14 20:46,No Tag,,,,,,,,,,ProMED Mail,,
Sierra Leone,Sierra Leone,,Ebola,Humans,,2717179,"PRO/AH/EDR> Ebola virus disease - West Africa (136): Nigeria, Sierra Leone, Liberia, more",http://promedmail.org/direct.php?id=20140823.2717179,23/08/14 20:46,No Tag,,,1,,,,,,,ProMED Mail,UK Department of Health,
Liberia,Liberia,,Ebola,Humans,,2717179,"PRO/AH/EDR> Ebola virus disease - West Africa (136): Nigeria, Sierra Leone, Liberia, more",http://promedmail.org/direct.php?id=20140823.2717179,23/08/14 20:46,No Tag,,2,,,,624,,,,ProMED Mail,Vanguard Nigeria,
Sierra Leone,Sierra Leone,,Ebola,Humans,,2719128,"PRO/AH/EDR> Ebola virus disease - West Africa (137): Sierra Leone, decontamination, more",http://promedmail.org/direct.php?id=20140824.2719128,24/08/14 21:44,No Tag,36,34,56,,,,881,333,,ProMED Mail,"Ministry of Health and Sanitation Emergency Operations Center, Sierra Leone Press Release",
DR Congo,DR Congo,,Ebola,Humans,,2719295,PRO/AH/EDR> Ebola virus disease - Congo DR (04): (ET) confirmed,http://promedmail.org/direct.php?id=20140824.2719295,24/08/14 22:13,No Tag,,,2,,,13,,,,ProMED Mail,BBC Online,
"Province de l'ê_quateur, DR Congo",DR Congo,,Ebola,Humans,,2730427,PRO/AH/EDR> Ebola virus disease - Congo DR (05): (ET) update,http://promedmail.org/direct.php?id=20140828.2730427,28/08/14 20:05,No Tag,24,13,,,,,,,,ProMED Mail,"WHO Global Alert and Response, Disease Outbreak News",
Senegal,Senegal,,Ebola,Humans,,2734338,"PRO/AH/EDR> Ebola virus disease - West Africa (142): Senegal ex Guinea, 1st case conf",http://promedmail.org/direct.php?id=20140829.2734338,29/08/14 14:23,No Tag,,,1,,,,,,,ProMED Mail,The Washington Post,
Guinea,Guinea,,Ebola,Humans,,2734338,"PRO/AH/EDR> Ebola virus disease - West Africa (142): Senegal ex Guinea, 1st case conf",http://promedmail.org/direct.php?id=20140829.2734338,29/08/14 14:23,No Tag,,,,,,,,,,ProMED Mail,,
Senegal,Senegal,,Ebola,Humans,,2735183,"PRO/AH/EDR> Ebola virus disease - West Africa (143): Senegal, Sierra Leone pediatric crisis",http://promedmail.org/direct.php?id=20140829.2735183,29/08/14 21:23,No Tag,1,,,,,,,,,ProMED Mail,Reuters,
"Province de l'ê_quateur, DR Congo",DR Congo,,Ebola,Humans,,2737050,PRO/AH/EDR> Ebola virus disease - Congo DR (06): (ET) update,http://promedmail.org/direct.php?id=20140830.2737050,30/08/14 21:34,No Tag,,,7,,16,,13,,,ProMED Mail,Newstime Africa,
Sierra Leone,Sierra Leone,,Ebola,Humans,,2737160,"PRO/AH/EDR> Ebola virus disease - West Africa (144): Liberia, new drugs, prevention, more",http://promedmail.org/direct.php?id=20140830.2737160,30/08/14 21:14,No Tag,21,,,,,,,,,ProMED Mail,"Stuff, New Zealand",
Sierra Leone,Sierra Leone,,Ebola,Humans,,2738054,"PRO/AH/EDR> Ebola virus disease - West Africa (145): Sierra Leone, children in dire need",http://promedmail.org/direct.php?id=20140831.2738054,31/08/14 13:16,No Tag,,,1,,,,,,,ProMED Mail,Daniel Lucey (ProMED Moderator),
Senegal,Senegal,,Ebola,Humans,,2738480,"PRO/AH/EDR> Ebola virus disease - West Africa (146): Senegal, vaccine trial (UK) more",http://promedmail.org/direct.php?id=20140831.2738480,31/08/14 19:09,No Tag,,,1,,,,,,,ProMED Mail,WHO Epidemiology and Surveillance,
Nigeria,Nigeria,,Ebola,Humans,,2740572,"PRO/AH/EDR> Ebola virus disease - West Africa (147): Liberia, new drug, prevention",http://promedmail.org/direct.php?id=20140902.2740572,02/09/14 03:48,No Tag,,1,,,,,,,,ProMED Mail,iREPORTS-NG,
DR Congo,DR Congo,Ikanamongo Village,Ebola,Humans,,2743219,"PRO/AH/EDR> Ebola virus disease - Congo DR (07): (ET) update, RFI",http://promedmail.org/direct.php?id=20140902.2743219,02/09/14 18:28,No Tag,53,31,,,,,,,,ProMED Mail,Forbes [edited],
DR Congo,DR Congo,Boende,Ebola,Humans,,2743219,"PRO/AH/EDR> Ebola virus disease - Congo DR (07): (ET) update, RFI",http://promedmail.org/direct.php?id=20140902.2743219,02/09/14 18:28,No Tag,,,,,53,31,13,,,ProMED Mail,Relief web OCHA (UN Office for the Coordination of Humanitarian Affairs) [edited],
Nigeria,Nigeria,,Ebola,Humans,,2743746,"PRO/AH/EDR> Ebola virus disease - West Africa (148): CDC, WHO, Nigeria, Liberia, more",http://promedmail.org/direct.php?id=20140903.2743746,03/09/14 02:18,No Tag,3,,1,,,,,,,ProMED Mail,"Nigerian Eye [abridged, edited]",
Liberia,Liberia,,Ebola,Humans,,2743746,"PRO/AH/EDR> Ebola virus disease - West Africa (148): CDC, WHO, Nigeria, Liberia, more",http://promedmail.org/direct.php?id=20140903.2743746,03/09/14 02:18,No Tag,,,1,,,,,,,ProMED Mail,ABC News Radio,
Nigeria,Nigeria,Port Harcourt,Ebola,Humans,,2746857,"PRO/AH/EDR> Ebola virus disease - West Africa (149): Nigeria, spread",http://promedmail.org/direct.php?id=20140903.2746857,03/09/14 21:22,No Tag,2,,,1,,,,,,ProMED Mail,AAAS Science [edited],
Democratic Republic of the Congo,Democratic Republic of the Congo,Boende,Ebola,Humans,,2747109,"PRO/AH/EDR> Ebola virus disease - Congo DR (08): (ET) update, WHO",http://promedmail.org/direct.php?id=20140904.2747109,04/09/14 03:06,No Tag,5,,,,58,31,13,,,ProMED Mail,"Africatime.com [in French, machine trans. & edited Mod.LM]",Congolese MOH
